Epoch, Batch, Loss, BatchAccuracy, EpochAccuracy, TotalAccuracy
16, 22, 0.3209, 1.000, 0.894, 0.692
16, 23, 0.1703, 1.000, 0.899, 0.692
16, 24, 0.0212, 1.000, 0.903, 0.692
16, 25, 0.1515, 1.000, 0.907, 0.693
16, 26, 0.1554, 1.000, 0.910, 0.693
16, 27, 0.0273, 1.000, 0.914, 0.693
16, 28, 0.3448, 0.667, 0.905, 0.693
16, 29, 0.1290, 1.000, 0.908, 0.694
16, 30, 0.6327, 0.667, 0.900, 0.694
16, 31, 0.0210, 1.000, 0.903, 0.694
16, 32, 0.0516, 1.000, 0.906, 0.694
16, 33, 0.3156, 1.000, 0.909, 0.694
16, 34, 0.0254, 1.000, 0.912, 0.695
16, 35, 0.6391, 0.667, 0.905, 0.695
16, 36, 0.1707, 1.000, 0.907, 0.695
16, 37, 0.0936, 1.000, 0.910, 0.695
16, 38, 0.7673, 0.667, 0.904, 0.695
16, 39, 0.3078, 1.000, 0.906, 0.695
16, 40, 0.2886, 1.000, 0.908, 0.696
16, 41, 0.0237, 1.000, 0.911, 0.696
16, 42, 0.0477, 1.000, 0.913, 0.696
16, 43, 0.0199, 1.000, 0.915, 0.697
16, 44, 0.0219, 1.000, 0.917, 0.697
16, 45, 0.0193, 1.000, 0.919, 0.697
16, 46, 0.0399, 1.000, 0.920, 0.697
16, 47, 0.0311, 1.000, 0.922, 0.698
16, 48, 0.0353, 1.000, 0.924, 0.698
16, 49, 0.0848, 1.000, 0.925, 0.698
16, 50, 1.4047, 0.667, 0.920, 0.698
16, 51, 0.5612, 0.667, 0.915, 0.698
16, 52, 0.0500, 1.000, 0.917, 0.698
16, 53, 0.3231, 0.667, 0.912, 0.698
16, 54, 0.4801, 0.667, 0.907, 0.698
16, 55, 0.0613, 1.000, 0.909, 0.699
16, 56, 0.0444, 1.000, 0.911, 0.699
16, 57, 0.0390, 1.000, 0.912, 0.699
16, 58, 0.1173, 1.000, 0.914, 0.699
16, 59, 0.1185, 1.000, 0.915, 0.700
16, 60, 0.3320, 1.000, 0.917, 0.700
16, 61, 0.2638, 1.000, 0.918, 0.700
16, 62, 1.1499, 0.667, 0.914, 0.700
16, 63, 0.0236, 1.000, 0.915, 0.701
16, 64, 0.2458, 1.000, 0.917, 0.701
16, 65, 0.0315, 1.000, 0.918, 0.701
16, 66, 0.2315, 1.000, 0.919, 0.701
16, 67, 0.0650, 1.000, 0.920, 0.702
16, 68, 0.0438, 1.000, 0.922, 0.702
16, 69, 0.4417, 0.667, 0.918, 0.702
16, 70, 0.2413, 1.000, 0.919, 0.702
17, 1, 0.2766, 1.000, 1.000, 0.702
17, 2, 0.0175, 1.000, 1.000, 0.703
17, 3, 0.0626, 1.000, 1.000, 0.703
17, 4, 0.0544, 1.000, 1.000, 0.703
17, 5, 0.0507, 1.000, 1.000, 0.703
17, 6, 0.3063, 1.000, 1.000, 0.704
17, 7, 0.0480, 1.000, 1.000, 0.704
17, 8, 0.0071, 1.000, 1.000, 0.704
17, 9, 0.3009, 1.000, 1.000, 0.704
17, 10, 0.9164, 0.667, 0.967, 0.704
17, 11, 0.0984, 1.000, 0.970, 0.705
17, 12, 0.1432, 1.000, 0.972, 0.705
17, 13, 0.2443, 1.000, 0.974, 0.705
17, 14, 0.1431, 1.000, 0.976, 0.705
17, 15, 0.2659, 1.000, 0.978, 0.706
17, 16, 0.0359, 1.000, 0.979, 0.706
17, 17, 0.0213, 1.000, 0.980, 0.706
17, 18, 0.0003, 1.000, 0.981, 0.707
17, 19, 0.0484, 1.000, 0.982, 0.707
17, 20, 0.9673, 0.667, 0.967, 0.707
17, 21, 0.0946, 1.000, 0.968, 0.707
17, 22, 0.0598, 1.000, 0.970, 0.707
17, 23, 0.0494, 1.000, 0.971, 0.707
17, 24, 0.0900, 1.000, 0.972, 0.708
17, 25, 0.0434, 1.000, 0.973, 0.708
17, 26, 0.0946, 1.000, 0.974, 0.708
17, 27, 0.2154, 1.000, 0.975, 0.709
17, 28, 0.1116, 1.000, 0.976, 0.709
17, 29, 0.0315, 1.000, 0.977, 0.709
17, 30, 0.0089, 1.000, 0.978, 0.709
17, 31, 0.0120, 1.000, 0.978, 0.710
17, 32, 0.3830, 0.667, 0.969, 0.709
17, 33, 0.0862, 1.000, 0.970, 0.710
17, 34, 0.1819, 1.000, 0.971, 0.710
17, 35, 0.0492, 1.000, 0.971, 0.710
17, 36, 1.4562, 0.667, 0.963, 0.710
17, 37, 0.0990, 1.000, 0.964, 0.710
17, 38, 0.0245, 1.000, 0.965, 0.711
17, 39, 0.2418, 1.000, 0.966, 0.711
17, 40, 0.0136, 1.000, 0.967, 0.711
17, 41, 0.0179, 1.000, 0.967, 0.711
17, 42, 0.0243, 1.000, 0.968, 0.712
17, 43, 1.3168, 0.333, 0.953, 0.711
17, 44, 0.0939, 1.000, 0.955, 0.712
17, 45, 0.0765, 1.000, 0.956, 0.712
17, 46, 0.1160, 1.000, 0.957, 0.712
17, 47, 0.1022, 1.000, 0.957, 0.712
17, 48, 0.0947, 1.000, 0.958, 0.713
17, 49, 0.0304, 1.000, 0.959, 0.713
17, 50, 0.8747, 0.667, 0.953, 0.713
17, 51, 0.6098, 0.667, 0.948, 0.713
17, 52, 0.0367, 1.000, 0.949, 0.713
17, 53, 0.0287, 1.000, 0.950, 0.713
17, 54, 0.7417, 0.667, 0.944, 0.713
17, 55, 0.2147, 1.000, 0.945, 0.713
17, 56, 0.1851, 1.000, 0.946, 0.714
17, 57, 0.7960, 0.667, 0.942, 0.714
17, 58, 0.3360, 0.667, 0.937, 0.714
17, 59, 0.2510, 1.000, 0.938, 0.714
17, 60, 0.1830, 1.000, 0.939, 0.714
17, 61, 0.0500, 1.000, 0.940, 0.714
17, 62, 0.0521, 1.000, 0.941, 0.715
17, 63, 0.9370, 0.667, 0.937, 0.715
17, 64, 0.1216, 1.000, 0.938, 0.715
17, 65, 0.1972, 1.000, 0.938, 0.715
17, 66, 0.0474, 1.000, 0.939, 0.715
17, 67, 0.1104, 1.000, 0.940, 0.716
17, 68, 0.0266, 1.000, 0.941, 0.716
17, 69, 0.6027, 0.667, 0.937, 0.716
17, 70, 0.0523, 1.000, 0.938, 0.716
18, 1, 0.1852, 1.000, 1.000, 0.716
18, 2, 0.0677, 1.000, 1.000, 0.716
18, 3, 0.1364, 1.000, 1.000, 0.717
18, 4, 0.1052, 1.000, 1.000, 0.717
18, 5, 0.1356, 1.000, 1.000, 0.717
18, 6, 0.5701, 0.667, 0.944, 0.717
18, 7, 0.2481, 1.000, 0.952, 0.717
18, 8, 0.6922, 0.667, 0.917, 0.717
18, 9, 0.1380, 1.000, 0.926, 0.718
18, 10, 0.0697, 1.000, 0.933, 0.718
18, 11, 0.0745, 1.000, 0.939, 0.718
18, 12, 0.0213, 1.000, 0.944, 0.718
18, 13, 0.3084, 1.000, 0.949, 0.718
18, 14, 0.0040, 1.000, 0.952, 0.719
18, 15, 0.0217, 1.000, 0.956, 0.719
18, 16, 0.1570, 1.000, 0.958, 0.719
18, 17, 0.1641, 1.000, 0.961, 0.719
18, 18, 0.2032, 1.000, 0.963, 0.720
18, 19, 0.2755, 1.000, 0.965, 0.720
18, 20, 0.3443, 0.667, 0.950, 0.720
18, 21, 0.4053, 0.667, 0.937, 0.720
18, 22, 0.0000, 1.000, 0.939, 0.720
18, 23, 0.2933, 1.000, 0.942, 0.720
18, 24, 0.0440, 1.000, 0.944, 0.720
18, 25, 0.0170, 1.000, 0.947, 0.721
18, 26, 0.0464, 1.000, 0.949, 0.721
18, 27, 0.6401, 0.667, 0.938, 0.721
18, 28, 0.0063, 1.000, 0.940, 0.721
18, 29, 0.6283, 0.667, 0.931, 0.721
18, 30, 0.1033, 1.000, 0.933, 0.721
18, 31, 0.0093, 1.000, 0.935, 0.722
18, 32, 0.2516, 1.000, 0.938, 0.722
18, 33, 0.0090, 1.000, 0.939, 0.722
18, 34, 0.2713, 1.000, 0.941, 0.722
18, 35, 0.0118, 1.000, 0.943, 0.722
18, 36, 0.5922, 0.667, 0.935, 0.722
18, 37, 0.0054, 1.000, 0.937, 0.723
18, 38, 0.0137, 1.000, 0.939, 0.723
18, 39, 0.2229, 1.000, 0.940, 0.723
18, 40, 0.3449, 1.000, 0.942, 0.723
18, 41, 0.1374, 1.000, 0.943, 0.724
18, 42, 0.0193, 1.000, 0.944, 0.724
18, 43, 0.9194, 0.333, 0.930, 0.723
18, 44, 0.1685, 1.000, 0.932, 0.724
18, 45, 0.2718, 1.000, 0.933, 0.724
18, 46, 0.0392, 1.000, 0.935, 0.724
18, 47, 1.0882, 1.000, 0.936, 0.724
18, 48, 0.0628, 1.000, 0.938, 0.725
18, 49, 0.7312, 0.667, 0.932, 0.725
18, 50, 0.2580, 1.000, 0.933, 0.725
18, 51, 0.2917, 1.000, 0.935, 0.725
18, 52, 0.1980, 1.000, 0.936, 0.725
18, 53, 0.0811, 1.000, 0.937, 0.725
18, 54, 0.0922, 1.000, 0.938, 0.726
18, 55, 0.0726, 1.000, 0.939, 0.726
18, 56, 0.5259, 0.667, 0.935, 0.726
18, 57, 0.2616, 1.000, 0.936, 0.726
18, 58, 0.3289, 1.000, 0.937, 0.726
18, 59, 0.1733, 1.000, 0.938, 0.726
18, 60, 0.1221, 1.000, 0.939, 0.727
18, 61, 0.8153, 0.667, 0.934, 0.727
18, 62, 0.6139, 1.000, 0.935, 0.727
18, 63, 0.9020, 0.667, 0.931, 0.727
18, 64, 0.0628, 1.000, 0.932, 0.727
18, 65, 0.0358, 1.000, 0.933, 0.727
18, 66, 0.6896, 0.667, 0.929, 0.727
18, 67, 0.6169, 0.667, 0.925, 0.727
18, 68, 0.0397, 1.000, 0.926, 0.727
18, 69, 0.3004, 1.000, 0.928, 0.728
18, 70, 0.0928, 1.000, 0.929, 0.728
19, 1, 0.1339, 1.000, 1.000, 0.728
19, 2, 0.2685, 1.000, 1.000, 0.728
19, 3, 0.0276, 1.000, 1.000, 0.728
19, 4, 0.5744, 0.667, 0.917, 0.728
19, 5, 0.2990, 1.000, 0.933, 0.729
19, 6, 0.0765, 1.000, 0.944, 0.729
19, 7, 0.6522, 1.000, 0.952, 0.729
19, 8, 0.5574, 1.000, 0.958, 0.729
19, 9, 0.2121, 1.000, 0.963, 0.729
19, 10, 0.0061, 1.000, 0.967, 0.730
19, 11, 0.2742, 1.000, 0.970, 0.730
19, 12, 0.2015, 1.000, 0.972, 0.730
19, 13, 0.1166, 1.000, 0.974, 0.730
19, 14, 0.0509, 1.000, 0.976, 0.731
19, 15, 0.4008, 1.000, 0.978, 0.731
19, 16, 0.1843, 1.000, 0.979, 0.731
19, 17, 0.1132, 1.000, 0.980, 0.731
19, 18, 0.0283, 1.000, 0.981, 0.731
19, 19, 0.5397, 0.667, 0.965, 0.731
19, 20, 0.0482, 1.000, 0.967, 0.732
19, 21, 1.0563, 0.333, 0.937, 0.731
19, 22, 0.0691, 1.000, 0.939, 0.731
19, 23, 0.3133, 0.667, 0.928, 0.731
19, 24, 0.4546, 0.667, 0.917, 0.731
19, 25, 0.4547, 0.667, 0.907, 0.731
19, 26, 0.0526, 1.000, 0.910, 0.731
19, 27, 0.1179, 1.000, 0.914, 0.732
19, 28, 0.0910, 1.000, 0.917, 0.732
19, 29, 0.0807, 1.000, 0.920, 0.732
19, 30, 0.0018, 1.000, 0.922, 0.732
19, 31, 0.3002, 1.000, 0.925, 0.733
19, 32, 0.1137, 1.000, 0.927, 0.733
19, 33, 0.0863, 1.000, 0.929, 0.733
19, 34, 0.1442, 1.000, 0.931, 0.733
19, 35, 0.0047, 1.000, 0.933, 0.733
19, 36, 0.1380, 1.000, 0.935, 0.734
19, 37, 0.0186, 1.000, 0.937, 0.734
19, 38, 0.0545, 1.000, 0.939, 0.734
19, 39, 0.2253, 1.000, 0.940, 0.734
19, 40, 0.9001, 0.667, 0.933, 0.734
19, 41, 0.0001, 1.000, 0.935, 0.734
19, 42, 0.1165, 1.000, 0.937, 0.735
19, 43, 0.0318, 1.000, 0.938, 0.735
19, 44, 0.2337, 1.000, 0.939, 0.735
19, 45, 0.0221, 1.000, 0.941, 0.735
19, 46, 0.3789, 1.000, 0.942, 0.735
19, 47, 0.0582, 1.000, 0.943, 0.736
19, 48, 0.1900, 1.000, 0.944, 0.736
19, 49, 0.1481, 1.000, 0.946, 0.736
19, 50, 0.1375, 1.000, 0.947, 0.736
19, 51, 0.7872, 0.667, 0.941, 0.736
19, 52, 0.1043, 1.000, 0.942, 0.736
19, 53, 0.1955, 1.000, 0.943, 0.736
19, 54, 0.4518, 1.000, 0.944, 0.737
19, 55, 0.4318, 1.000, 0.945, 0.737
19, 56, 0.0665, 1.000, 0.946, 0.737
19, 57, 0.0924, 1.000, 0.947, 0.737
19, 58, 0.0687, 1.000, 0.948, 0.737
19, 59, 0.0502, 1.000, 0.949, 0.738
19, 60, 0.0216, 1.000, 0.950, 0.738
19, 61, 0.1102, 1.000, 0.951, 0.738
19, 62, 0.0319, 1.000, 0.952, 0.738
19, 63, 0.7796, 0.667, 0.947, 0.738
19, 64, 0.0988, 1.000, 0.948, 0.738
19, 65, 1.6398, 1.000, 0.949, 0.739
19, 66, 0.5611, 0.667, 0.944, 0.739
19, 67, 0.0287, 1.000, 0.945, 0.739
19, 68, 0.2532, 0.667, 0.941, 0.739
19, 69, 0.0364, 1.000, 0.942, 0.739
19, 70, 1.9509, 0.000, 0.929, 0.738
20, 1, 0.0735, 1.000, 1.000, 0.739
20, 2, 0.0428, 1.000, 1.000, 0.739
20, 3, 0.0410, 1.000, 1.000, 0.739
20, 4, 0.0872, 1.000, 1.000, 0.739
20, 5, 0.6122, 0.667, 0.933, 0.739
20, 6, 1.1987, 0.667, 0.889, 0.739
20, 7, 0.7607, 0.667, 0.857, 0.739
20, 8, 0.7871, 0.667, 0.833, 0.739
20, 9, 0.3224, 1.000, 0.852, 0.739
20, 10, 0.6995, 0.667, 0.833, 0.739
20, 11, 0.2344, 1.000, 0.848, 0.739
20, 12, 0.1548, 1.000, 0.861, 0.739
20, 13, 0.1357, 1.000, 0.872, 0.740
20, 14, 0.0538, 1.000, 0.881, 0.740
20, 15, 0.4607, 1.000, 0.889, 0.740
20, 16, 0.3733, 1.000, 0.896, 0.740
20, 17, 0.0018, 1.000, 0.902, 0.740
20, 18, 0.3589, 1.000, 0.907, 0.741
20, 19, 0.2631, 1.000, 0.912, 0.741
20, 20, 0.4051, 0.667, 0.900, 0.741
20, 21, 0.4966, 1.000, 0.905, 0.741
20, 22, 0.0528, 1.000, 0.909, 0.741
20, 23, 0.2756, 1.000, 0.913, 0.741
20, 24, 0.2870, 1.000, 0.917, 0.742
20, 25, 0.9747, 0.667, 0.907, 0.741
20, 26, 0.0258, 1.000, 0.910, 0.742
20, 27, 0.0117, 1.000, 0.914, 0.742
20, 28, 0.0210, 1.000, 0.917, 0.742
20, 29, 1.2521, 0.667, 0.908, 0.742
20, 30, 0.1030, 1.000, 0.911, 0.742
20, 31, 0.1680, 1.000, 0.914, 0.742
20, 32, 0.7121, 0.667, 0.906, 0.742
20, 33, 1.0585, 0.667, 0.899, 0.742
20, 34, 0.1343, 1.000, 0.902, 0.742
20, 35, 0.0776, 1.000, 0.905, 0.743
20, 36, 0.1452, 1.000, 0.907, 0.743
20, 37, 0.2284, 1.000, 0.910, 0.743
20, 38, 0.0868, 1.000, 0.912, 0.743
20, 39, 0.6356, 0.667, 0.906, 0.743
20, 40, 0.1650, 1.000, 0.908, 0.743
20, 41, 0.5435, 1.000, 0.911, 0.743
20, 42, 0.2452, 1.000, 0.913, 0.744
20, 43, 0.0343, 1.000, 0.915, 0.744
20, 44, 0.1894, 1.000, 0.917, 0.744
20, 45, 0.0398, 1.000, 0.919, 0.744
20, 46, 0.1047, 1.000, 0.920, 0.744
20, 47, 0.0777, 1.000, 0.922, 0.745
20, 48, 0.0620, 1.000, 0.924, 0.745
20, 49, 0.0372, 1.000, 0.925, 0.745
20, 50, 0.0360, 1.000, 0.927, 0.745
20, 51, 0.4519, 0.667, 0.922, 0.745
20, 52, 0.0899, 1.000, 0.923, 0.745
20, 53, 0.0462, 1.000, 0.925, 0.745
20, 54, 0.0457, 1.000, 0.926, 0.746
20, 55, 0.0818, 1.000, 0.927, 0.746
20, 56, 0.1524, 1.000, 0.929, 0.746
20, 57, 0.0858, 1.000, 0.930, 0.746
20, 58, 0.2888, 1.000, 0.931, 0.746
20, 59, 0.4575, 0.667, 0.927, 0.746
20, 60, 1.2469, 0.667, 0.922, 0.746
20, 61, 1.0449, 0.667, 0.918, 0.746
20, 62, 0.0343, 1.000, 0.919, 0.746
20, 63, 0.5863, 0.667, 0.915, 0.746
20, 64, 0.3595, 1.000, 0.917, 0.747
20, 65, 0.0122, 1.000, 0.918, 0.747
20, 66, 0.0320, 1.000, 0.919, 0.747
20, 67, 0.0974, 1.000, 0.920, 0.747
20, 68, 0.1781, 1.000, 0.922, 0.747
20, 69, 0.9665, 0.333, 0.913, 0.747
20, 70, 1.0682, 0.667, 0.910, 0.747
21, 1, 0.0372, 1.000, 1.000, 0.747
21, 2, 0.1390, 1.000, 1.000, 0.747
21, 3, 0.0329, 1.000, 1.000, 0.747
21, 4, 0.5287, 0.667, 0.917, 0.747
21, 5, 0.0738, 1.000, 0.933, 0.748
21, 6, 0.1615, 1.000, 0.944, 0.748
21, 7, 0.3602, 1.000, 0.952, 0.748
21, 8, 0.1590, 1.000, 0.958, 0.748
21, 9, 0.5924, 0.667, 0.926, 0.748
21, 10, 0.0898, 1.000, 0.933, 0.748
21, 11, 0.0030, 1.000, 0.939, 0.748
21, 12, 0.3075, 1.000, 0.944, 0.749
21, 13, 0.2326, 1.000, 0.949, 0.749
21, 14, 0.0864, 1.000, 0.952, 0.749
21, 15, 0.8755, 0.667, 0.933, 0.749
21, 16, 0.2707, 0.667, 0.917, 0.749
21, 17, 0.4074, 0.667, 0.902, 0.749
21, 18, 0.0441, 1.000, 0.907, 0.749
21, 19, 0.2752, 1.000, 0.912, 0.749
21, 20, 0.3808, 1.000, 0.917, 0.749
21, 21, 0.1242, 1.000, 0.921, 0.749
21, 22, 0.1506, 1.000, 0.924, 0.750
21, 23, 0.0755, 1.000, 0.928, 0.750
21, 24, 0.1188, 1.000, 0.931, 0.750
21, 25, 0.1686, 1.000, 0.933, 0.750
21, 26, 1.8863, 0.333, 0.910, 0.750
21, 27, 0.0522, 1.000, 0.914, 0.750
21, 28, 0.0428, 1.000, 0.917, 0.750
21, 29, 0.0279, 1.000, 0.920, 0.750
21, 30, 0.0114, 1.000, 0.922, 0.751
21, 31, 0.0491, 1.000, 0.925, 0.751
21, 32, 0.1202, 1.000, 0.927, 0.751
21, 33, 1.9149, 0.000, 0.899, 0.750
21, 34, 0.2527, 1.000, 0.902, 0.751
21, 35, 0.1886, 1.000, 0.905, 0.751
21, 36, 0.0703, 1.000, 0.907, 0.751
21, 37, 0.4246, 0.667, 0.901, 0.751
21, 38, 0.0589, 1.000, 0.904, 0.751
21, 39, 0.4440, 0.667, 0.897, 0.751
21, 40, 0.0752, 1.000, 0.900, 0.751
21, 41, 0.0835, 1.000, 0.902, 0.751
21, 42, 0.1553, 1.000, 0.905, 0.752
21, 43, 0.0848, 1.000, 0.907, 0.752
21, 44, 0.0632, 1.000, 0.909, 0.752
21, 45, 0.7747, 0.667, 0.904, 0.752
21, 46, 0.2155, 1.000, 0.906, 0.752
21, 47, 0.0998, 1.000, 0.908, 0.752
21, 48, 0.6991, 0.333, 0.896, 0.752
21, 49, 0.0923, 1.000, 0.898, 0.752
21, 50, 0.1190, 1.000, 0.900, 0.752
21, 51, 0.0233, 1.000, 0.902, 0.752
21, 52, 0.0492, 1.000, 0.904, 0.753
21, 53, 0.2019, 1.000, 0.906, 0.753
21, 54, 0.3297, 0.667, 0.901, 0.753
21, 55, 0.0351, 1.000, 0.903, 0.753
21, 56, 1.1886, 0.333, 0.893, 0.753
21, 57, 0.1454, 1.000, 0.895, 0.753
21, 58, 0.0047, 1.000, 0.897, 0.753
21, 59, 0.1021, 1.000, 0.898, 0.753
21, 60, 0.1102, 1.000, 0.900, 0.753
21, 61, 0.4060, 0.667, 0.896, 0.753
21, 62, 0.1414, 1.000, 0.898, 0.753
21, 63, 0.0734, 1.000, 0.899, 0.753
21, 64, 0.0003, 1.000, 0.901, 0.754
21, 65, 0.0400, 1.000, 0.903, 0.754
21, 66, 0.0202, 1.000, 0.904, 0.754
21, 67, 0.0314, 1.000, 0.905, 0.754
21, 68, 0.0997, 1.000, 0.907, 0.754
21, 69, 0.0252, 1.000, 0.908, 0.754
21, 70, 0.2991, 0.667, 0.905, 0.754
22, 1, 0.1532, 1.000, 1.000, 0.755
22, 2, 0.1896, 1.000, 1.000, 0.755
22, 3, 0.0244, 1.000, 1.000, 0.755
22, 4, 0.0401, 1.000, 1.000, 0.755
22, 5, 0.0656, 1.000, 1.000, 0.755
22, 6, 0.5251, 0.667, 0.944, 0.755
22, 7, 0.2058, 1.000, 0.952, 0.755
22, 8, 0.1173, 1.000, 0.958, 0.756
22, 9, 0.0824, 1.000, 0.963, 0.756
22, 10, 0.8699, 0.667, 0.933, 0.756
22, 11, 0.1038, 1.000, 0.939, 0.756
22, 12, 0.0582, 1.000, 0.944, 0.756
22, 13, 0.0629, 1.000, 0.949, 0.756
22, 14, 0.3007, 0.667, 0.929, 0.756
22, 15, 0.3382, 0.667, 0.911, 0.756
22, 16, 0.0538, 1.000, 0.917, 0.756
22, 17, 0.0592, 1.000, 0.922, 0.756
22, 18, 0.6805, 0.667, 0.907, 0.756
22, 19, 0.0289, 1.000, 0.912, 0.756
22, 20, 0.0654, 1.000, 0.917, 0.757
22, 21, 0.0675, 1.000, 0.921, 0.757
22, 22, 0.0586, 1.000, 0.924, 0.757
22, 23, 0.1547, 1.000, 0.928, 0.757
22, 24, 0.0022, 1.000, 0.931, 0.757
22, 25, 0.0253, 1.000, 0.933, 0.757
22, 26, 0.5514, 0.667, 0.923, 0.757
22, 27, 0.2381, 1.000, 0.926, 0.758
22, 28, 0.1317, 1.000, 0.929, 0.758
22, 29, 0.0539, 1.000, 0.931, 0.758
22, 30, 0.7665, 0.667, 0.922, 0.758
22, 31, 1.0244, 0.667, 0.914, 0.758
22, 32, 1.0878, 0.667, 0.906, 0.758
22, 33, 0.0905, 1.000, 0.909, 0.758
22, 34, 0.1483, 1.000, 0.912, 0.758
22, 35, 0.0820, 1.000, 0.914, 0.758
22, 36, 0.0489, 1.000, 0.917, 0.758
22, 37, 0.0800, 1.000, 0.919, 0.758
22, 38, 0.0773, 1.000, 0.921, 0.759
22, 39, 0.0405, 1.000, 0.923, 0.759
22, 40, 0.0489, 1.000, 0.925, 0.759
22, 41, 0.0494, 1.000, 0.927, 0.759
22, 42, 0.1951, 1.000, 0.929, 0.759
22, 43, 0.0268, 1.000, 0.930, 0.759
22, 44, 0.0152, 1.000, 0.932, 0.760
22, 45, 0.0160, 1.000, 0.933, 0.760
22, 46, 0.0168, 1.000, 0.935, 0.760
22, 47, 0.0952, 1.000, 0.936, 0.760
22, 48, 0.0527, 1.000, 0.938, 0.760
22, 49, 0.0273, 1.000, 0.939, 0.760
22, 50, 0.0986, 1.000, 0.940, 0.761
22, 51, 0.0146, 1.000, 0.941, 0.761
22, 52, 0.0463, 1.000, 0.942, 0.761
22, 53, 0.0259, 1.000, 0.943, 0.761
22, 54, 0.0088, 1.000, 0.944, 0.761
22, 55, 0.0032, 1.000, 0.945, 0.761
22, 56, 0.0161, 1.000, 0.946, 0.761
22, 57, 0.1308, 1.000, 0.947, 0.762
22, 58, 0.0135, 1.000, 0.948, 0.762
22, 59, 0.2174, 1.000, 0.949, 0.762
22, 60, 0.0141, 1.000, 0.950, 0.762
22, 61, 0.0305, 1.000, 0.951, 0.762
22, 62, 0.1475, 1.000, 0.952, 0.762
22, 63, 0.4277, 0.667, 0.947, 0.762
22, 64, 0.1405, 1.000, 0.948, 0.762
22, 65, 0.0106, 1.000, 0.949, 0.763
22, 66, 0.0187, 1.000, 0.949, 0.763
22, 67, 0.2078, 1.000, 0.950, 0.763
22, 68, 0.2976, 1.000, 0.951, 0.763
22, 69, 0.9362, 0.667, 0.947, 0.763
22, 70, 0.1448, 1.000, 0.948, 0.763
23, 1, 0.2448, 1.000, 1.000, 0.763
23, 2, 0.6451, 0.667, 0.833, 0.763
23, 3, 0.0177, 1.000, 0.889, 0.763
23, 4, 0.4421, 0.667, 0.833, 0.763
23, 5, 0.2863, 0.667, 0.800, 0.763
23, 6, 0.0080, 1.000, 0.833, 0.763
23, 7, 0.0137, 1.000, 0.857, 0.764
23, 8, 0.1253, 1.000, 0.875, 0.764
23, 9, 0.1570, 1.000, 0.889, 0.764
23, 10, 0.1364, 1.000, 0.900, 0.764
23, 11, 0.7860, 0.667, 0.879, 0.764
23, 12, 0.0774, 1.000, 0.889, 0.764
23, 13, 0.1001, 1.000, 0.897, 0.764
23, 14, 0.0888, 1.000, 0.905, 0.764
23, 15, 0.1265, 1.000, 0.911, 0.765
23, 16, 0.0475, 1.000, 0.917, 0.765
23, 17, 0.7392, 0.667, 0.902, 0.765
23, 18, 0.4447, 0.667, 0.889, 0.765
23, 19, 0.0545, 1.000, 0.895, 0.765
23, 20, 0.1083, 1.000, 0.900, 0.765
23, 21, 0.0328, 1.000, 0.905, 0.765
23, 22, 0.0216, 1.000, 0.909, 0.765
23, 23, 0.0833, 1.000, 0.913, 0.765
23, 24, 0.0479, 1.000, 0.917, 0.766
23, 25, 0.0266, 1.000, 0.920, 0.766
23, 26, 0.0716, 1.000, 0.923, 0.766
23, 27, 0.0444, 1.000, 0.926, 0.766
23, 28, 0.1855, 1.000, 0.929, 0.766
23, 29, 0.0245, 1.000, 0.931, 0.766
23, 30, 0.1045, 1.000, 0.933, 0.766
23, 31, 0.0261, 1.000, 0.935, 0.767
23, 32, 0.0407, 1.000, 0.938, 0.767
23, 33, 0.0192, 1.000, 0.939, 0.767
23, 34, 0.0174, 1.000, 0.941, 0.767
23, 35, 0.0779, 1.000, 0.943, 0.767
23, 36, 0.0109, 1.000, 0.944, 0.767
23, 37, 0.3086, 0.667, 0.937, 0.767
23, 38, 0.2413, 1.000, 0.939, 0.767
23, 39, 0.0456, 1.000, 0.940, 0.768
23, 40, 0.0171, 1.000, 0.942, 0.768
23, 41, 0.0465, 1.000, 0.943, 0.768
23, 42, 0.0377, 1.000, 0.944, 0.768
23, 43, 0.1285, 1.000, 0.946, 0.768
23, 44, 0.0890, 1.000, 0.947, 0.768
23, 45, 0.1181, 1.000, 0.948, 0.768
23, 46, 0.0749, 1.000, 0.949, 0.769
23, 47, 0.1312, 1.000, 0.950, 0.769
23, 48, 0.0893, 1.000, 0.951, 0.769
23, 49, 0.0202, 1.000, 0.952, 0.769
23, 50, 0.0165, 1.000, 0.953, 0.769
23, 51, 0.0149, 1.000, 0.954, 0.769
23, 52, 0.0970, 1.000, 0.955, 0.769
23, 53, 0.0829, 1.000, 0.956, 0.770
23, 54, 0.0457, 1.000, 0.957, 0.770
23, 55, 0.0641, 1.000, 0.958, 0.770
23, 56, 0.0070, 1.000, 0.958, 0.770
23, 57, 0.8491, 0.667, 0.953, 0.770
23, 58, 0.0033, 1.000, 0.954, 0.770
23, 59, 0.4191, 0.667, 0.949, 0.770
23, 60, 0.0063, 1.000, 0.950, 0.770
23, 61, 0.1470, 1.000, 0.951, 0.770
23, 62, 1.0499, 0.667, 0.946, 0.770
23, 63, 1.2186, 0.667, 0.942, 0.770
23, 64, 0.1951, 1.000, 0.943, 0.770
23, 65, 0.0332, 1.000, 0.944, 0.771
23, 66, 0.0113, 1.000, 0.944, 0.771
23, 67, 0.9143, 0.667, 0.940, 0.771
