Epoch, Batch, LR, Loss, BatchAccuracy, EpochAccuracy, TotalAccuracy, TestAccuracy
88, 64, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.793
88, 65, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.793
88, 66, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.793
88, 67, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.793
88, 68, 0.01, 0.6920, 1.000, 1.000, 0.912, 0.793
88, 69, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.793
88, 70, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.793
89, 1, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 2, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 3, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 4, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 5, 0.01, 0.6920, 1.000, 1.000, 0.912, 0.780
89, 6, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 7, 0.01, 0.6920, 1.000, 1.000, 0.912, 0.780
89, 8, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 9, 0.01, 0.6920, 1.000, 1.000, 0.912, 0.780
89, 10, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 11, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 12, 0.01, 0.6920, 1.000, 1.000, 0.912, 0.780
89, 13, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 14, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 15, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 16, 0.01, 0.6920, 1.000, 1.000, 0.912, 0.780
89, 17, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 18, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 19, 0.01, 0.6919, 1.000, 1.000, 0.912, 0.780
89, 20, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 21, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.780
89, 22, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 23, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 24, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 25, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 26, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 27, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 28, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 29, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 30, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 31, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.780
89, 32, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 33, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 34, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 35, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 36, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 37, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 38, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.780
89, 39, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 40, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 41, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 42, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.780
89, 43, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 44, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 45, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 46, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.780
89, 47, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 48, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.780
89, 49, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.780
89, 50, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 51, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 52, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 53, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 54, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 55, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 56, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 57, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.780
89, 58, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 59, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 60, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.780
89, 61, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 62, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 63, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 64, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 65, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 66, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 67, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 68, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 69, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
89, 70, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.780
90, 1, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 2, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 3, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 4, 0.01, 0.6920, 1.000, 1.000, 0.913, 0.793
90, 5, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 6, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 7, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 8, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 9, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 10, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 11, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 12, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 13, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 14, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 15, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 16, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 17, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 18, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 19, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 20, 0.01, 0.6919, 1.000, 1.000, 0.913, 0.793
90, 21, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 22, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 23, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 24, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 25, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 26, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 27, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 28, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 29, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 30, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 31, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 32, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 33, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 34, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 35, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 36, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 37, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 38, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 39, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 40, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 41, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 42, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 43, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 44, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 45, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 46, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 47, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 48, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 49, 0.01, 0.6920, 1.000, 1.000, 0.914, 0.793
90, 50, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 51, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 52, 0.01, 0.6920, 1.000, 1.000, 0.914, 0.793
90, 53, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 54, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 55, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 56, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 57, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 58, 0.01, 0.6920, 1.000, 1.000, 0.914, 0.793
90, 59, 0.01, 0.6920, 1.000, 1.000, 0.914, 0.793
90, 60, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 61, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 62, 0.01, 0.6920, 1.000, 1.000, 0.914, 0.793
90, 63, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 64, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 65, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 66, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 67, 0.01, 0.6920, 1.000, 1.000, 0.914, 0.793
90, 68, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 69, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
90, 70, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.793
91, 1, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 2, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 3, 0.01, 0.6920, 1.000, 1.000, 0.914, 0.800
91, 4, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 5, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 6, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 7, 0.01, 0.6921, 1.000, 1.000, 0.914, 0.800
91, 8, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 9, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 10, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 11, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 12, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 13, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 14, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 15, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 16, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 17, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 18, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 19, 0.01, 0.6920, 1.000, 1.000, 0.914, 0.800
91, 20, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 21, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 22, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 23, 0.01, 0.6919, 1.000, 1.000, 0.914, 0.800
91, 24, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 25, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 26, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 27, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 28, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 29, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 30, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 31, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 32, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 33, 0.01, 0.6920, 1.000, 1.000, 0.915, 0.800
91, 34, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 35, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 36, 0.01, 0.6920, 1.000, 1.000, 0.915, 0.800
91, 37, 0.01, 0.6920, 1.000, 1.000, 0.915, 0.800
91, 38, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 39, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 40, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 41, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 42, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 43, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 44, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 45, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 46, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 47, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 48, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 49, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 50, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 51, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 52, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 53, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 54, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 55, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 56, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 57, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 58, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 59, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 60, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 61, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 62, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 63, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 64, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 65, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 66, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 67, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 68, 0.01, 0.6920, 1.000, 1.000, 0.915, 0.800
91, 69, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
91, 70, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.800
92, 1, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 2, 0.01, 0.6920, 1.000, 1.000, 0.915, 0.787
92, 3, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 4, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 5, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 6, 0.01, 0.6920, 1.000, 1.000, 0.915, 0.787
92, 7, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 8, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 9, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 10, 0.01, 0.6920, 1.000, 1.000, 0.915, 0.787
92, 11, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 12, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 13, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 14, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 15, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 16, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 17, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 18, 0.01, 0.6920, 1.000, 1.000, 0.915, 0.787
92, 19, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 20, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 21, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 22, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 23, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 24, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 25, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 26, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 27, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 28, 0.01, 0.6919, 1.000, 1.000, 0.915, 0.787
92, 29, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 30, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 31, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 32, 0.01, 0.6920, 1.000, 1.000, 0.916, 0.787
92, 33, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 34, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 35, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 36, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 37, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 38, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 39, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 40, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 41, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 42, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 43, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 44, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 45, 0.01, 0.6920, 1.000, 1.000, 0.916, 0.787
92, 46, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 47, 0.01, 0.6920, 1.000, 1.000, 0.916, 0.787
92, 48, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 49, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 50, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 51, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 52, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 53, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 54, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 55, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 56, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 57, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 58, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 59, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 60, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 61, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 62, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 63, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 64, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 65, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 66, 0.01, 0.6920, 1.000, 1.000, 0.916, 0.787
92, 67, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 68, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 69, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
92, 70, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.787
93, 1, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 2, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 3, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 4, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 5, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 6, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 7, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 8, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 9, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 10, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 11, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 12, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 13, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 14, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 15, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 16, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 17, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 18, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 19, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 20, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 21, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 22, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 23, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 24, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 25, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 26, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 27, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 28, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 29, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 30, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 31, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 32, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 33, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 34, 0.01, 0.6920, 1.000, 1.000, 0.916, 0.800
93, 35, 0.01, 0.6919, 1.000, 1.000, 0.916, 0.800
93, 36, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 37, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 38, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 39, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 40, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 41, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 42, 0.01, 0.6920, 1.000, 1.000, 0.917, 0.800
93, 43, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 44, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 45, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 46, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 47, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 48, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 49, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 50, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 51, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 52, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 53, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 54, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 55, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 56, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 57, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 58, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 59, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 60, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 61, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 62, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 63, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 64, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 65, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 66, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 67, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 68, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 69, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
93, 70, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.800
94, 1, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 2, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 3, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 4, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 5, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 6, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 7, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 8, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 9, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 10, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 11, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 12, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 13, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 14, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 15, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 16, 0.01, 0.6920, 1.000, 1.000, 0.917, 0.767
94, 17, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 18, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 19, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 20, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 21, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 22, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 23, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 24, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 25, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 26, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 27, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 28, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 29, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
94, 30, 0.01, 0.6919, 1.000, 1.000, 0.917, 0.767
