Epoch, Batch, LR, Loss, BatchAccuracy, EpochAccuracy, TotalAccuracy, TestAccuracy
74, 49, 0.01, 0.6893, 1.000, 1.000, 0.928, 0.780
74, 50, 0.01, 0.6885, 1.000, 1.000, 0.928, 0.780
74, 51, 0.01, 0.6902, 1.000, 1.000, 0.928, 0.780
74, 52, 0.01, 0.6884, 1.000, 1.000, 0.928, 0.780
74, 53, 0.01, 0.6891, 1.000, 1.000, 0.928, 0.780
74, 54, 0.01, 0.6923, 1.000, 1.000, 0.928, 0.780
74, 55, 0.01, 0.6882, 1.000, 1.000, 0.928, 0.780
74, 56, 0.01, 0.6898, 1.000, 1.000, 0.929, 0.780
74, 57, 0.01, 0.6896, 1.000, 1.000, 0.929, 0.780
74, 58, 0.01, 0.6895, 0.667, 0.994, 0.928, 0.780
74, 59, 0.01, 0.6908, 1.000, 0.994, 0.928, 0.780
74, 60, 0.01, 0.6890, 1.000, 0.994, 0.928, 0.780
74, 61, 0.01, 0.6883, 1.000, 0.995, 0.929, 0.780
74, 62, 0.01, 0.6909, 1.000, 0.995, 0.929, 0.780
74, 63, 0.01, 0.6899, 1.000, 0.995, 0.929, 0.780
74, 64, 0.01, 0.6887, 1.000, 0.995, 0.929, 0.780
74, 65, 0.01, 0.6897, 1.000, 0.995, 0.929, 0.780
74, 66, 0.01, 0.6904, 1.000, 0.995, 0.929, 0.780
74, 67, 0.01, 0.6916, 1.000, 0.995, 0.929, 0.780
74, 68, 0.01, 0.6897, 1.000, 0.995, 0.929, 0.780
74, 69, 0.01, 0.6894, 1.000, 0.995, 0.929, 0.780
74, 70, 0.01, 0.6893, 1.000, 0.995, 0.929, 0.780
75, 1, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 2, 0.01, 0.6903, 1.000, 1.000, 0.929, 0.720
75, 3, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 4, 0.01, 0.6887, 1.000, 1.000, 0.929, 0.720
75, 5, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 6, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 7, 0.01, 0.6889, 1.000, 1.000, 0.929, 0.720
75, 8, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 9, 0.01, 0.6896, 1.000, 1.000, 0.929, 0.720
75, 10, 0.01, 0.6888, 1.000, 1.000, 0.929, 0.720
75, 11, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 12, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 13, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 14, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 15, 0.01, 0.6889, 1.000, 1.000, 0.929, 0.720
75, 16, 0.01, 0.6889, 1.000, 1.000, 0.929, 0.720
75, 17, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 18, 0.01, 0.6894, 1.000, 1.000, 0.929, 0.720
75, 19, 0.01, 0.6889, 1.000, 1.000, 0.929, 0.720
75, 20, 0.01, 0.6887, 1.000, 1.000, 0.929, 0.720
75, 21, 0.01, 0.6888, 1.000, 1.000, 0.929, 0.720
75, 22, 0.01, 0.6887, 1.000, 1.000, 0.929, 0.720
75, 23, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 24, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 25, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 26, 0.01, 0.6899, 1.000, 1.000, 0.929, 0.720
75, 27, 0.01, 0.6886, 1.000, 1.000, 0.929, 0.720
75, 28, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 29, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 30, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 31, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 32, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 33, 0.01, 0.6886, 1.000, 1.000, 0.929, 0.720
75, 34, 0.01, 0.6891, 1.000, 1.000, 0.929, 0.720
75, 35, 0.01, 0.6886, 1.000, 1.000, 0.929, 0.720
75, 36, 0.01, 0.6886, 1.000, 1.000, 0.929, 0.720
75, 37, 0.01, 0.6888, 1.000, 1.000, 0.929, 0.720
75, 38, 0.01, 0.6893, 1.000, 1.000, 0.929, 0.720
75, 39, 0.01, 0.6887, 1.000, 1.000, 0.929, 0.720
75, 40, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 41, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 42, 0.01, 0.6882, 1.000, 1.000, 0.929, 0.720
75, 43, 0.01, 0.6890, 1.000, 1.000, 0.929, 0.720
75, 44, 0.01, 0.6888, 1.000, 1.000, 0.929, 0.720
75, 45, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 46, 0.01, 0.6888, 1.000, 1.000, 0.929, 0.720
75, 47, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 48, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 49, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 50, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 51, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 52, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 53, 0.01, 0.6886, 1.000, 1.000, 0.929, 0.720
75, 54, 0.01, 0.6886, 1.000, 1.000, 0.929, 0.720
75, 55, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 56, 0.01, 0.6884, 1.000, 1.000, 0.929, 0.720
75, 57, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 58, 0.01, 0.6882, 1.000, 1.000, 0.929, 0.720
75, 59, 0.01, 0.6885, 1.000, 1.000, 0.929, 0.720
75, 60, 0.01, 0.6883, 1.000, 1.000, 0.929, 0.720
75, 61, 0.01, 0.6882, 1.000, 1.000, 0.929, 0.720
75, 62, 0.01, 0.6890, 1.000, 1.000, 0.929, 0.720
75, 63, 0.01, 0.6882, 1.000, 1.000, 0.929, 0.720
75, 64, 0.01, 0.6888, 1.000, 1.000, 0.930, 0.720
75, 65, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.720
75, 66, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.720
75, 67, 0.01, 0.6891, 1.000, 1.000, 0.930, 0.720
75, 68, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.720
75, 69, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.720
75, 70, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.720
76, 1, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 2, 0.01, 0.6884, 1.000, 1.000, 0.930, 0.753
76, 3, 0.01, 0.6884, 1.000, 1.000, 0.930, 0.753
76, 4, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 5, 0.01, 0.6888, 1.000, 1.000, 0.930, 0.753
76, 6, 0.01, 0.6884, 1.000, 1.000, 0.930, 0.753
76, 7, 0.01, 0.6884, 1.000, 1.000, 0.930, 0.753
76, 8, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 9, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 10, 0.01, 0.6884, 1.000, 1.000, 0.930, 0.753
76, 11, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 12, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 13, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 14, 0.01, 0.6884, 1.000, 1.000, 0.930, 0.753
76, 15, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 16, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 17, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 18, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 19, 0.01, 0.6885, 1.000, 1.000, 0.930, 0.753
76, 20, 0.01, 0.6884, 1.000, 1.000, 0.930, 0.753
76, 21, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 22, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 23, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 24, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 25, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 26, 0.01, 0.6890, 1.000, 1.000, 0.930, 0.753
76, 27, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 28, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 29, 0.01, 0.6887, 1.000, 1.000, 0.930, 0.753
76, 30, 0.01, 0.6888, 1.000, 1.000, 0.930, 0.753
76, 31, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 32, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 33, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 34, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 35, 0.01, 0.6884, 1.000, 1.000, 0.930, 0.753
76, 36, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 37, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 38, 0.01, 0.6886, 1.000, 1.000, 0.930, 0.753
76, 39, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 40, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 41, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 42, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 43, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 44, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 45, 0.01, 0.6885, 1.000, 1.000, 0.930, 0.753
76, 46, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 47, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 48, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 49, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 50, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 51, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 52, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 53, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 54, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 55, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 56, 0.01, 0.6886, 1.000, 1.000, 0.930, 0.753
76, 57, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 58, 0.01, 0.6883, 1.000, 1.000, 0.930, 0.753
76, 59, 0.01, 0.6885, 1.000, 1.000, 0.930, 0.753
76, 60, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 61, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 62, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 63, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 64, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 65, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 66, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 67, 0.01, 0.6882, 1.000, 1.000, 0.930, 0.753
76, 68, 0.01, 0.6885, 1.000, 1.000, 0.930, 0.753
76, 69, 0.01, 0.6884, 1.000, 1.000, 0.931, 0.753
76, 70, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.753
77, 1, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 2, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 3, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 4, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 5, 0.01, 0.6883, 1.000, 1.000, 0.931, 0.760
77, 6, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 7, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 8, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 9, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 10, 0.01, 0.6883, 1.000, 1.000, 0.931, 0.760
77, 11, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 12, 0.01, 0.6884, 1.000, 1.000, 0.931, 0.760
77, 13, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 14, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 15, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 16, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 17, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 18, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 19, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 20, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 21, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 22, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 23, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 24, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 25, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 26, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 27, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 28, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 29, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 30, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 31, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 32, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 33, 0.01, 0.6883, 1.000, 1.000, 0.931, 0.760
77, 34, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 35, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 36, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 37, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 38, 0.01, 0.6883, 1.000, 1.000, 0.931, 0.760
77, 39, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 40, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 41, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 42, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 43, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 44, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 45, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 46, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 47, 0.01, 0.6883, 1.000, 1.000, 0.931, 0.760
77, 48, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 49, 0.01, 0.6884, 1.000, 1.000, 0.931, 0.760
77, 50, 0.01, 0.6883, 1.000, 1.000, 0.931, 0.760
77, 51, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 52, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 53, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 54, 0.01, 0.6883, 1.000, 1.000, 0.931, 0.760
77, 55, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 56, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 57, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 58, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 59, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 60, 0.01, 0.6884, 1.000, 1.000, 0.931, 0.760
77, 61, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
77, 62, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 63, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 64, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 65, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 66, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 67, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 68, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 69, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
77, 70, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
78, 1, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
78, 2, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
78, 3, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
78, 4, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
78, 5, 0.01, 0.6881, 1.000, 1.000, 0.931, 0.760
78, 6, 0.01, 0.6882, 1.000, 1.000, 0.931, 0.760
78, 7, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 8, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 9, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 10, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 11, 0.01, 0.6883, 1.000, 1.000, 0.932, 0.760
78, 12, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 13, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 14, 0.01, 0.6883, 1.000, 1.000, 0.932, 0.760
78, 15, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 16, 0.01, 0.6881, 1.000, 1.000, 0.932, 0.760
78, 17, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 18, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 19, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 20, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 21, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 22, 0.01, 0.6881, 1.000, 1.000, 0.932, 0.760
78, 23, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 24, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 25, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 26, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 27, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 28, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 29, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 30, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 31, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 32, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 33, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 34, 0.01, 0.6883, 1.000, 1.000, 0.932, 0.760
78, 35, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 36, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 37, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 38, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 39, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 40, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 41, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 42, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 43, 0.01, 0.6881, 1.000, 1.000, 0.932, 0.760
78, 44, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 45, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 46, 0.01, 0.6883, 1.000, 1.000, 0.932, 0.760
78, 47, 0.01, 0.6883, 1.000, 1.000, 0.932, 0.760
78, 48, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 49, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 50, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 51, 0.01, 0.6881, 1.000, 1.000, 0.932, 0.760
78, 52, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 53, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 54, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 55, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 56, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 57, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 58, 0.01, 0.6883, 1.000, 1.000, 0.932, 0.760
78, 59, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 60, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 61, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 62, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 63, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 64, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 65, 0.01, 0.6881, 1.000, 1.000, 0.932, 0.760
78, 66, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 67, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 68, 0.01, 0.6884, 1.000, 1.000, 0.932, 0.760
78, 69, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
78, 70, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.760
79, 1, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 2, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 3, 0.01, 0.6881, 1.000, 1.000, 0.932, 0.767
79, 4, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 5, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 6, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 7, 0.01, 0.6881, 1.000, 1.000, 0.932, 0.767
79, 8, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 9, 0.01, 0.6883, 1.000, 1.000, 0.932, 0.767
79, 10, 0.01, 0.6881, 1.000, 1.000, 0.932, 0.767
79, 11, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 12, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 13, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 14, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 15, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 16, 0.01, 0.6882, 1.000, 1.000, 0.932, 0.767
79, 17, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 18, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 19, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 20, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 21, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 22, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 23, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 24, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 25, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 26, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 27, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 28, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 29, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 30, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 31, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 32, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 33, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 34, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 35, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 36, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 37, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 38, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 39, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 40, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 41, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 42, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 43, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 44, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 45, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 46, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 47, 0.01, 0.6883, 1.000, 1.000, 0.933, 0.767
79, 48, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 49, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 50, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 51, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 52, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 53, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 54, 0.01, 0.6883, 1.000, 1.000, 0.933, 0.767
79, 55, 0.01, 0.6883, 1.000, 1.000, 0.933, 0.767
79, 56, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 57, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 58, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 59, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.767
79, 60, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 61, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 62, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 63, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 64, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 65, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 66, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 67, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 68, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 69, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
79, 70, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.767
80, 1, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 2, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 3, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.747
80, 4, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 5, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 6, 0.01, 0.6883, 1.000, 1.000, 0.933, 0.747
80, 7, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.747
80, 8, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 9, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 10, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 11, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 12, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 13, 0.01, 0.6881, 1.000, 1.000, 0.933, 0.747
80, 14, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
80, 15, 0.01, 0.6882, 1.000, 1.000, 0.933, 0.747
