Epoch, Batch, LR, Loss, BatchAccuracy, EpochAccuracy, TotalAccuracy, TestAccuracy
2, 37, 0.01, 2.1458, 0.667, 0.126, 0.110, 0.100
2, 38, 0.01, 2.2502, 0.000, 0.123, 0.110, 0.100
2, 39, 0.01, 2.3510, 0.000, 0.120, 0.110, 0.100
2, 40, 0.01, 2.3120, 0.333, 0.125, 0.110, 0.100
2, 41, 0.01, 2.3522, 0.000, 0.122, 0.110, 0.100
2, 42, 0.01, 2.2655, 0.000, 0.119, 0.110, 0.100
2, 43, 0.01, 2.2381, 0.333, 0.124, 0.110, 0.100
2, 44, 0.01, 2.3629, 0.000, 0.121, 0.110, 0.100
2, 45, 0.01, 2.2729, 0.000, 0.119, 0.110, 0.100
2, 46, 0.01, 2.3777, 0.000, 0.116, 0.109, 0.100
2, 47, 0.01, 2.4492, 0.000, 0.113, 0.109, 0.100
2, 48, 0.01, 2.3186, 0.000, 0.111, 0.109, 0.100
2, 49, 0.01, 2.2763, 0.000, 0.109, 0.109, 0.100
2, 50, 0.01, 2.4015, 0.333, 0.113, 0.109, 0.100
2, 51, 0.01, 2.2756, 0.000, 0.111, 0.109, 0.100
2, 52, 0.01, 2.2536, 0.333, 0.115, 0.109, 0.100
2, 53, 0.01, 2.2333, 0.000, 0.113, 0.109, 0.100
2, 54, 0.01, 2.3211, 0.000, 0.111, 0.109, 0.100
2, 55, 0.01, 2.3031, 0.333, 0.115, 0.109, 0.100
2, 56, 0.01, 2.2877, 0.333, 0.119, 0.110, 0.100
2, 57, 0.01, 2.3042, 0.000, 0.117, 0.110, 0.100
2, 58, 0.01, 2.3400, 0.000, 0.115, 0.109, 0.100
2, 59, 0.01, 2.2598, 0.000, 0.113, 0.109, 0.100
2, 60, 0.01, 2.3674, 0.000, 0.111, 0.109, 0.100
2, 61, 0.01, 2.2229, 0.333, 0.115, 0.109, 0.100
2, 62, 0.01, 2.3058, 0.000, 0.113, 0.109, 0.100
2, 63, 0.01, 2.3426, 0.000, 0.111, 0.109, 0.100
2, 64, 0.01, 2.2285, 0.333, 0.115, 0.110, 0.100
2, 65, 0.01, 2.1810, 0.333, 0.118, 0.110, 0.100
2, 66, 0.01, 2.2451, 0.333, 0.121, 0.111, 0.100
2, 67, 0.01, 2.3153, 0.333, 0.124, 0.111, 0.100
2, 68, 0.01, 2.4978, 0.000, 0.123, 0.111, 0.100
2, 69, 0.01, 2.3862, 0.000, 0.121, 0.111, 0.100
2, 70, 0.01, 2.4658, 0.000, 0.119, 0.110, 0.100
2, 71, 0.01, 2.2080, 0.333, 0.122, 0.111, 0.100
2, 72, 0.01, 2.1175, 0.333, 0.125, 0.111, 0.100
2, 73, 0.01, 2.2690, 0.000, 0.123, 0.111, 0.100
2, 74, 0.01, 2.3659, 0.333, 0.126, 0.112, 0.100
2, 75, 0.01, 2.4878, 0.000, 0.124, 0.111, 0.100
2, 76, 0.01, 2.2068, 0.000, 0.123, 0.111, 0.100
2, 77, 0.01, 2.2999, 0.000, 0.121, 0.111, 0.100
2, 78, 0.01, 2.3008, 0.000, 0.120, 0.111, 0.100
2, 79, 0.01, 2.3388, 0.000, 0.118, 0.110, 0.100
2, 80, 0.01, 2.2292, 0.333, 0.121, 0.111, 0.100
2, 81, 0.01, 2.1167, 0.333, 0.123, 0.111, 0.100
2, 82, 0.01, 2.2146, 0.000, 0.122, 0.111, 0.100
2, 83, 0.01, 2.3247, 0.000, 0.120, 0.111, 0.100
2, 84, 0.01, 2.2238, 0.000, 0.119, 0.111, 0.100
2, 85, 0.01, 2.3616, 0.000, 0.118, 0.110, 0.100
2, 86, 0.01, 2.5713, 0.000, 0.116, 0.110, 0.100
2, 87, 0.01, 2.3096, 0.000, 0.115, 0.110, 0.100
2, 88, 0.01, 2.2634, 0.000, 0.114, 0.110, 0.100
2, 89, 0.01, 2.2932, 0.000, 0.112, 0.109, 0.100
2, 90, 0.01, 2.1574, 0.333, 0.115, 0.110, 0.100
2, 91, 0.01, 2.3776, 0.000, 0.114, 0.110, 0.100
2, 92, 0.01, 2.3601, 0.000, 0.112, 0.109, 0.100
2, 93, 0.01, 2.2527, 0.000, 0.111, 0.109, 0.100
2, 94, 0.01, 2.2294, 0.333, 0.113, 0.110, 0.100
2, 95, 0.01, 2.4001, 0.333, 0.116, 0.110, 0.100
2, 96, 0.01, 2.3815, 0.000, 0.115, 0.110, 0.100
2, 97, 0.01, 2.3121, 0.000, 0.113, 0.110, 0.100
2, 98, 0.01, 2.3476, 0.333, 0.116, 0.110, 0.100
2, 99, 0.01, 2.2680, 0.000, 0.114, 0.110, 0.100
2, 100, 0.01, 2.3167, 0.333, 0.117, 0.110, 0.100
2, 101, 0.01, 2.2376, 0.000, 0.116, 0.110, 0.100
2, 102, 0.01, 2.3068, 0.000, 0.114, 0.110, 0.100
2, 103, 0.01, 2.2254, 0.000, 0.113, 0.110, 0.100
2, 104, 0.01, 2.3204, 0.000, 0.112, 0.109, 0.100
2, 105, 0.01, 2.2826, 0.000, 0.111, 0.109, 0.100
2, 106, 0.01, 2.3216, 0.000, 0.110, 0.109, 0.100
2, 107, 0.01, 2.3608, 0.000, 0.109, 0.109, 0.100
2, 108, 0.01, 2.1839, 0.333, 0.111, 0.109, 0.100
2, 109, 0.01, 2.2389, 0.000, 0.110, 0.109, 0.100
2, 110, 0.01, 2.3204, 0.000, 0.109, 0.109, 0.100
2, 111, 0.01, 2.2150, 0.333, 0.111, 0.109, 0.100
2, 112, 0.01, 2.1738, 0.667, 0.116, 0.110, 0.100
2, 113, 0.01, 2.2251, 0.000, 0.115, 0.110, 0.100
2, 114, 0.01, 2.2665, 0.000, 0.114, 0.110, 0.100
2, 115, 0.01, 2.4356, 0.000, 0.113, 0.110, 0.100
2, 116, 0.01, 2.4047, 0.000, 0.112, 0.109, 0.100
2, 117, 0.01, 2.2258, 0.000, 0.111, 0.109, 0.100
2, 118, 0.01, 2.4105, 0.000, 0.110, 0.109, 0.100
2, 119, 0.01, 2.2762, 0.000, 0.109, 0.109, 0.100
2, 120, 0.01, 2.2534, 0.000, 0.108, 0.109, 0.100
2, 121, 0.01, 2.2363, 0.667, 0.113, 0.110, 0.100
2, 122, 0.01, 2.3555, 0.333, 0.115, 0.110, 0.100
2, 123, 0.01, 2.3886, 0.000, 0.114, 0.110, 0.100
2, 124, 0.01, 2.2956, 0.000, 0.113, 0.110, 0.100
2, 125, 0.01, 2.2881, 0.000, 0.112, 0.109, 0.100
2, 126, 0.01, 2.2588, 0.000, 0.111, 0.109, 0.100
2, 127, 0.01, 2.4371, 0.000, 0.110, 0.109, 0.100
2, 128, 0.01, 2.3082, 0.333, 0.112, 0.109, 0.100
2, 129, 0.01, 2.2168, 0.000, 0.111, 0.109, 0.100
2, 130, 0.01, 2.2794, 0.000, 0.110, 0.109, 0.100
2, 131, 0.01, 2.1878, 0.333, 0.112, 0.109, 0.100
2, 132, 0.01, 2.3742, 0.000, 0.111, 0.109, 0.100
2, 133, 0.01, 2.2670, 0.000, 0.110, 0.109, 0.100
2, 134, 0.01, 2.3320, 0.000, 0.109, 0.109, 0.100
2, 135, 0.01, 2.1959, 0.000, 0.109, 0.109, 0.100
2, 136, 0.01, 2.3334, 0.000, 0.108, 0.108, 0.100
2, 137, 0.01, 2.4167, 0.000, 0.107, 0.108, 0.100
2, 138, 0.01, 2.3482, 0.000, 0.106, 0.108, 0.100
2, 139, 0.01, 2.2199, 0.000, 0.106, 0.108, 0.100
2, 140, 0.01, 2.2234, 0.000, 0.105, 0.107, 0.100
2, 141, 0.01, 2.3276, 0.000, 0.104, 0.107, 0.100
2, 142, 0.01, 1.6294, 0.333, 0.106, 0.108, 0.100
2, 143, 0.01, 2.2355, 0.000, 0.105, 0.108, 0.100
2, 144, 0.01, 2.4311, 0.000, 0.104, 0.107, 0.100
2, 145, 0.01, 2.3182, 0.000, 0.103, 0.107, 0.100
2, 146, 0.01, 2.2167, 0.333, 0.105, 0.108, 0.100
2, 147, 0.01, 2.0768, 0.333, 0.107, 0.108, 0.100
2, 148, 0.01, 2.1138, 0.333, 0.108, 0.108, 0.100
2, 149, 0.01, 2.5978, 0.000, 0.107, 0.108, 0.100
2, 150, 0.01, 1.5940, 0.333, 0.109, 0.109, 0.100
2, 151, 0.01, 2.4651, 0.000, 0.108, 0.108, 0.100
2, 152, 0.01, 1.4329, 0.333, 0.110, 0.109, 0.100
2, 153, 0.01, 1.9381, 0.333, 0.111, 0.109, 0.100
2, 154, 0.01, 2.1872, 0.667, 0.115, 0.110, 0.100
2, 155, 0.01, 2.3761, 0.000, 0.114, 0.110, 0.100
2, 156, 0.01, 2.2882, 0.333, 0.115, 0.111, 0.100
2, 157, 0.01, 2.2714, 0.000, 0.115, 0.110, 0.100
2, 158, 0.01, 2.7273, 0.333, 0.116, 0.111, 0.100
2, 159, 0.01, 2.2829, 0.000, 0.115, 0.111, 0.100
2, 160, 0.01, 1.9324, 0.333, 0.117, 0.111, 0.100
2, 161, 0.01, 2.2398, 0.000, 0.116, 0.111, 0.100
2, 162, 0.01, 2.8171, 0.000, 0.115, 0.111, 0.100
2, 163, 0.01, 2.7314, 0.000, 0.115, 0.110, 0.100
2, 164, 0.01, 2.2079, 0.333, 0.116, 0.111, 0.100
2, 165, 0.01, 2.2252, 0.333, 0.117, 0.111, 0.100
2, 166, 0.01, 2.3903, 0.333, 0.118, 0.112, 0.100
2, 167, 0.01, 2.4462, 0.000, 0.118, 0.112, 0.100
2, 168, 0.01, 2.2277, 0.000, 0.117, 0.111, 0.100
2, 169, 0.01, 2.5154, 0.000, 0.116, 0.111, 0.100
2, 170, 0.01, 2.2707, 0.000, 0.116, 0.111, 0.100
2, 171, 0.01, 2.1533, 0.000, 0.115, 0.111, 0.100
2, 172, 0.01, 2.1532, 0.333, 0.116, 0.111, 0.100
2, 173, 0.01, 2.0443, 0.000, 0.116, 0.111, 0.100
2, 174, 0.01, 2.2243, 0.000, 0.115, 0.111, 0.100
2, 175, 0.01, 2.1028, 0.000, 0.114, 0.110, 0.100
2, 176, 0.01, 2.0954, 0.333, 0.116, 0.111, 0.100
2, 177, 0.01, 2.1933, 0.000, 0.115, 0.111, 0.100
2, 178, 0.01, 2.1143, 0.333, 0.116, 0.111, 0.100
2, 179, 0.01, 2.5764, 0.000, 0.115, 0.111, 0.100
2, 180, 0.01, 1.9129, 0.333, 0.117, 0.111, 0.100
2, 181, 0.01, 2.1419, 0.000, 0.116, 0.111, 0.100
2, 182, 0.01, 2.1831, 0.333, 0.117, 0.112, 0.100
2, 183, 0.01, 2.0896, 0.000, 0.117, 0.111, 0.100
2, 184, 0.01, 2.0824, 0.333, 0.118, 0.112, 0.100
2, 185, 0.01, 2.2789, 0.000, 0.117, 0.112, 0.100
2, 186, 0.01, 2.6123, 0.000, 0.116, 0.111, 0.100
2, 187, 0.01, 1.9361, 0.333, 0.118, 0.112, 0.100
2, 188, 0.01, 1.8646, 0.333, 0.119, 0.112, 0.100
2, 189, 0.01, 1.7867, 0.667, 0.122, 0.113, 0.100
2, 190, 0.01, 2.2998, 0.000, 0.121, 0.113, 0.100
2, 191, 0.01, 1.1972, 1.000, 0.126, 0.115, 0.100
2, 192, 0.01, 1.9542, 0.333, 0.127, 0.115, 0.100
2, 193, 0.01, 1.6492, 0.667, 0.130, 0.116, 0.100
2, 194, 0.01, 2.3940, 0.000, 0.129, 0.116, 0.100
2, 195, 0.01, 2.3771, 0.333, 0.130, 0.116, 0.100
2, 196, 0.01, 2.2744, 0.000, 0.129, 0.116, 0.100
2, 197, 0.01, 1.1663, 0.667, 0.132, 0.117, 0.100
2, 198, 0.01, 2.4210, 0.000, 0.131, 0.117, 0.100
2, 199, 0.01, 2.7364, 0.000, 0.131, 0.117, 0.100
2, 200, 0.01, 2.2603, 0.000, 0.130, 0.116, 0.100
2, 201, 0.01, 2.7379, 0.000, 0.129, 0.116, 0.100
2, 202, 0.01, 2.2182, 0.333, 0.130, 0.117, 0.100
2, 203, 0.01, 2.3499, 0.000, 0.130, 0.116, 0.100
2, 204, 0.01, 2.9819, 0.000, 0.129, 0.116, 0.100
2, 205, 0.01, 1.6514, 0.333, 0.130, 0.117, 0.100
2, 206, 0.01, 2.4568, 0.000, 0.129, 0.116, 0.100
2, 207, 0.01, 2.2589, 0.000, 0.129, 0.116, 0.100
2, 208, 0.01, 2.4467, 0.000, 0.128, 0.116, 0.100
2, 209, 0.01, 2.5537, 0.000, 0.128, 0.116, 0.100
2, 210, 0.01, 2.4428, 0.333, 0.129, 0.116, 0.100
2, 211, 0.01, 2.4284, 0.000, 0.128, 0.116, 0.100
2, 212, 0.01, 2.1578, 0.000, 0.127, 0.116, 0.100
2, 213, 0.01, 1.9808, 0.333, 0.128, 0.116, 0.100
2, 214, 0.01, 2.0158, 0.667, 0.131, 0.117, 0.100
2, 215, 0.01, 1.4900, 0.333, 0.132, 0.117, 0.100
2, 216, 0.01, 2.6740, 0.000, 0.131, 0.117, 0.100
2, 217, 0.01, 2.4768, 0.000, 0.131, 0.117, 0.100
2, 218, 0.01, 2.2453, 0.333, 0.131, 0.117, 0.100
2, 219, 0.01, 2.0936, 0.000, 0.131, 0.117, 0.100
2, 220, 0.01, 2.4358, 0.000, 0.130, 0.117, 0.100
2, 221, 0.01, 2.1305, 0.000, 0.130, 0.117, 0.100
