Epoch, Batch, Loss, BatchAccuracy, EpochAccuracy, TotalAccuracy
15, 21, 0.5522, 0.667, 0.939, 0.664
15, 22, 0.0334, 1.000, 0.942, 0.664
15, 23, 0.0586, 1.000, 0.944, 0.665
15, 24, 0.3758, 0.667, 0.933, 0.665
15, 25, 0.0179, 1.000, 0.936, 0.665
15, 26, 1.5059, 0.667, 0.926, 0.665
15, 27, 0.0228, 1.000, 0.929, 0.665
15, 28, 0.2255, 1.000, 0.931, 0.666
15, 29, 0.2071, 1.000, 0.933, 0.666
15, 30, 0.5168, 1.000, 0.935, 0.666
15, 31, 0.0266, 1.000, 0.938, 0.667
15, 32, 0.0380, 1.000, 0.939, 0.667
15, 33, 0.2363, 1.000, 0.941, 0.667
15, 34, 1.9629, 0.333, 0.924, 0.667
15, 35, 0.4965, 0.667, 0.917, 0.667
15, 36, 0.0629, 1.000, 0.919, 0.667
15, 37, 0.9025, 0.667, 0.912, 0.667
15, 38, 0.2551, 1.000, 0.915, 0.668
15, 39, 0.1857, 1.000, 0.917, 0.668
15, 40, 0.7389, 0.667, 0.911, 0.668
15, 41, 0.1105, 1.000, 0.913, 0.668
15, 42, 0.1629, 1.000, 0.915, 0.668
15, 43, 0.2201, 1.000, 0.917, 0.669
15, 44, 0.3013, 1.000, 0.919, 0.669
15, 45, 0.3603, 1.000, 0.920, 0.669
15, 46, 0.2520, 1.000, 0.922, 0.670
15, 47, 0.3400, 0.667, 0.917, 0.670
15, 48, 0.1899, 1.000, 0.918, 0.670
15, 49, 1.1582, 0.333, 0.907, 0.670
15, 50, 1.0731, 0.667, 0.902, 0.670
15, 51, 0.2609, 1.000, 0.904, 0.670
15, 52, 1.2142, 0.333, 0.893, 0.670
15, 53, 0.4417, 1.000, 0.895, 0.670
15, 54, 0.0754, 1.000, 0.897, 0.670
15, 55, 1.4429, 0.333, 0.887, 0.670
15, 56, 1.5847, 0.333, 0.877, 0.670
15, 57, 0.4253, 1.000, 0.879, 0.670
15, 58, 0.1806, 1.000, 0.881, 0.670
15, 59, 0.4733, 1.000, 0.883, 0.671
15, 60, 0.1829, 1.000, 0.885, 0.671
15, 61, 0.7977, 0.333, 0.876, 0.671
15, 62, 0.2271, 1.000, 0.878, 0.671
15, 63, 0.0602, 1.000, 0.880, 0.671
15, 64, 0.4689, 0.667, 0.877, 0.671
15, 65, 0.7526, 0.667, 0.874, 0.671
15, 66, 0.2821, 1.000, 0.876, 0.671
15, 67, 0.1480, 1.000, 0.877, 0.672
15, 68, 0.5376, 0.667, 0.874, 0.672
15, 69, 0.3081, 1.000, 0.876, 0.672
16, 0, 0.7711, 0.667, 0.667, 0.672
16, 1, 0.1575, 1.000, 0.833, 0.672
16, 2, 0.1883, 1.000, 0.889, 0.673
16, 3, 0.5758, 0.667, 0.833, 0.673
16, 4, 0.3900, 1.000, 0.867, 0.673
16, 5, 0.3142, 1.000, 0.889, 0.673
16, 6, 0.4795, 0.667, 0.857, 0.673
16, 7, 0.1155, 1.000, 0.875, 0.673
16, 8, 0.9967, 0.667, 0.852, 0.673
16, 9, 0.4851, 0.667, 0.833, 0.673
16, 10, 0.4436, 1.000, 0.848, 0.674
16, 11, 0.1763, 1.000, 0.861, 0.674
16, 12, 0.2231, 1.000, 0.872, 0.674
16, 13, 0.5864, 0.667, 0.857, 0.674
16, 14, 0.1315, 1.000, 0.867, 0.675
16, 15, 0.2063, 1.000, 0.875, 0.675
16, 16, 0.1520, 1.000, 0.882, 0.675
16, 17, 0.1206, 1.000, 0.889, 0.675
16, 18, 0.8068, 0.667, 0.877, 0.675
16, 19, 0.0120, 1.000, 0.883, 0.676
16, 20, 0.3302, 0.667, 0.873, 0.676
16, 21, 0.7999, 0.667, 0.864, 0.676
16, 22, 0.1320, 1.000, 0.870, 0.676
16, 23, 0.1238, 1.000, 0.875, 0.676
16, 24, 0.5582, 0.667, 0.867, 0.676
16, 25, 0.1929, 1.000, 0.872, 0.677
16, 26, 0.7457, 0.667, 0.864, 0.677
16, 27, 0.3412, 1.000, 0.869, 0.677
16, 28, 0.6788, 0.667, 0.862, 0.677
16, 29, 0.3656, 1.000, 0.867, 0.677
16, 30, 0.0163, 1.000, 0.871, 0.677
16, 31, 0.5197, 0.667, 0.865, 0.677
16, 32, 0.1786, 1.000, 0.869, 0.678
16, 33, 0.3509, 0.667, 0.863, 0.678
16, 34, 0.1166, 1.000, 0.867, 0.678
16, 35, 0.0734, 1.000, 0.870, 0.678
16, 36, 0.5163, 0.667, 0.865, 0.678
16, 37, 0.4667, 0.667, 0.860, 0.678
16, 38, 0.0827, 1.000, 0.863, 0.678
16, 39, 0.0392, 1.000, 0.867, 0.679
16, 40, 0.0102, 1.000, 0.870, 0.679
16, 41, 0.5316, 0.667, 0.865, 0.679
16, 42, 0.0745, 1.000, 0.868, 0.679
16, 43, 0.2453, 1.000, 0.871, 0.680
16, 44, 0.4686, 0.667, 0.867, 0.680
16, 45, 0.2454, 0.667, 0.862, 0.680
16, 46, 0.2316, 1.000, 0.865, 0.680
16, 47, 0.5116, 0.667, 0.861, 0.680
16, 48, 0.0811, 1.000, 0.864, 0.680
16, 49, 0.6817, 0.667, 0.860, 0.680
16, 50, 0.2434, 1.000, 0.863, 0.680
16, 51, 0.1172, 1.000, 0.865, 0.681
16, 52, 0.3536, 1.000, 0.868, 0.681
16, 53, 0.0806, 1.000, 0.870, 0.681
16, 54, 0.1184, 1.000, 0.873, 0.681
16, 55, 1.1564, 0.667, 0.869, 0.681
16, 56, 0.1320, 1.000, 0.871, 0.682
16, 57, 0.0898, 1.000, 0.874, 0.682
16, 58, 0.2202, 1.000, 0.876, 0.682
16, 59, 0.0678, 1.000, 0.878, 0.682
16, 60, 0.0401, 1.000, 0.880, 0.683
16, 61, 0.2826, 1.000, 0.882, 0.683
16, 62, 0.1059, 1.000, 0.884, 0.683
16, 63, 0.1902, 1.000, 0.885, 0.684
16, 64, 0.0433, 1.000, 0.887, 0.684
16, 65, 0.3423, 0.667, 0.884, 0.684
16, 66, 0.9622, 0.667, 0.881, 0.684
16, 67, 0.0720, 1.000, 0.882, 0.684
16, 68, 0.0278, 1.000, 0.884, 0.684
16, 69, 0.1585, 1.000, 0.886, 0.685
17, 0, 0.2265, 1.000, 1.000, 0.685
17, 1, 0.0166, 1.000, 1.000, 0.685
17, 2, 0.8367, 0.667, 0.889, 0.685
17, 3, 0.3215, 0.667, 0.833, 0.685
17, 4, 0.4427, 0.667, 0.800, 0.685
17, 5, 1.0467, 0.333, 0.722, 0.685
17, 6, 0.0542, 1.000, 0.762, 0.685
17, 7, 0.0334, 1.000, 0.792, 0.685
17, 8, 0.0393, 1.000, 0.815, 0.686
17, 9, 0.0326, 1.000, 0.833, 0.686
17, 10, 0.1032, 1.000, 0.848, 0.686
17, 11, 0.2898, 1.000, 0.861, 0.686
17, 12, 0.0830, 1.000, 0.872, 0.687
17, 13, 0.1409, 1.000, 0.881, 0.687
17, 14, 0.0040, 1.000, 0.889, 0.687
17, 15, 0.0292, 1.000, 0.896, 0.687
17, 16, 0.0798, 1.000, 0.902, 0.688
17, 17, 0.0080, 1.000, 0.907, 0.688
17, 18, 0.1893, 1.000, 0.912, 0.688
17, 19, 0.1143, 1.000, 0.917, 0.688
17, 20, 0.1466, 1.000, 0.921, 0.689
17, 21, 0.0846, 1.000, 0.924, 0.689
17, 22, 0.0610, 1.000, 0.928, 0.689
17, 23, 0.1176, 1.000, 0.931, 0.689
17, 24, 1.2618, 0.667, 0.920, 0.689
17, 25, 1.2954, 0.333, 0.897, 0.689
17, 26, 0.4734, 0.667, 0.889, 0.689
17, 27, 0.1274, 1.000, 0.893, 0.689
17, 28, 0.4745, 0.667, 0.885, 0.689
17, 29, 0.0846, 1.000, 0.889, 0.690
17, 30, 0.0820, 1.000, 0.892, 0.690
17, 31, 0.3662, 0.667, 0.885, 0.690
17, 32, 0.2503, 1.000, 0.889, 0.690
17, 33, 0.0393, 1.000, 0.892, 0.690
17, 34, 0.0648, 1.000, 0.895, 0.691
17, 35, 0.7736, 0.667, 0.889, 0.691
17, 36, 0.0202, 1.000, 0.892, 0.691
17, 37, 0.1381, 1.000, 0.895, 0.691
17, 38, 0.0975, 1.000, 0.897, 0.691
17, 39, 0.0467, 1.000, 0.900, 0.692
17, 40, 0.0402, 1.000, 0.902, 0.692
17, 41, 0.0345, 1.000, 0.905, 0.692
17, 42, 0.4656, 0.667, 0.899, 0.692
17, 43, 0.1094, 1.000, 0.902, 0.692
17, 44, 0.7246, 0.667, 0.896, 0.692
17, 45, 0.0319, 1.000, 0.899, 0.693
17, 46, 0.1872, 1.000, 0.901, 0.693
17, 47, 0.0445, 1.000, 0.903, 0.693
17, 48, 0.2288, 1.000, 0.905, 0.693
17, 49, 0.1720, 1.000, 0.907, 0.694
17, 50, 0.3597, 1.000, 0.908, 0.694
17, 51, 0.1059, 1.000, 0.910, 0.694
17, 52, 0.2239, 1.000, 0.912, 0.694
17, 53, 0.1464, 1.000, 0.914, 0.695
17, 54, 0.0912, 1.000, 0.915, 0.695
17, 55, 0.6955, 0.667, 0.911, 0.695
17, 56, 0.0994, 1.000, 0.912, 0.695
17, 57, 0.0207, 1.000, 0.914, 0.695
17, 58, 0.0230, 1.000, 0.915, 0.695
17, 59, 0.0885, 1.000, 0.917, 0.696
17, 60, 0.2093, 1.000, 0.918, 0.696
17, 61, 1.2991, 0.333, 0.909, 0.696
17, 62, 0.0214, 1.000, 0.910, 0.696
17, 63, 0.2755, 1.000, 0.911, 0.696
17, 64, 0.0672, 1.000, 0.913, 0.696
17, 65, 0.3941, 1.000, 0.914, 0.697
17, 66, 0.7726, 0.667, 0.910, 0.697
17, 67, 0.0610, 1.000, 0.912, 0.697
17, 68, 0.0606, 1.000, 0.913, 0.697
17, 69, 1.8536, 0.333, 0.905, 0.697
18, 0, 0.2282, 1.000, 1.000, 0.697
18, 1, 0.6116, 0.667, 0.833, 0.697
18, 2, 0.1139, 1.000, 0.889, 0.697
18, 3, 0.6080, 0.667, 0.833, 0.697
18, 4, 0.5787, 0.667, 0.800, 0.697
18, 5, 0.0376, 1.000, 0.833, 0.697
18, 6, 0.3220, 0.667, 0.810, 0.697
18, 7, 0.8589, 0.667, 0.792, 0.697
18, 8, 0.0269, 1.000, 0.815, 0.698
18, 9, 0.0399, 1.000, 0.833, 0.698
18, 10, 0.1349, 1.000, 0.848, 0.698
18, 11, 0.2070, 1.000, 0.861, 0.698
18, 12, 0.2326, 1.000, 0.872, 0.699
18, 13, 0.1108, 1.000, 0.881, 0.699
18, 14, 0.3216, 1.000, 0.889, 0.699
18, 15, 0.0905, 1.000, 0.896, 0.699
18, 16, 0.1513, 1.000, 0.902, 0.700
18, 17, 0.5123, 0.667, 0.889, 0.700
18, 18, 0.0076, 1.000, 0.895, 0.700
18, 19, 0.3087, 1.000, 0.900, 0.700
18, 20, 0.2659, 1.000, 0.905, 0.700
18, 21, 0.2451, 1.000, 0.909, 0.700
18, 22, 0.0519, 1.000, 0.913, 0.701
18, 23, 0.0595, 1.000, 0.917, 0.701
18, 24, 0.3280, 0.667, 0.907, 0.701
18, 25, 0.1184, 1.000, 0.910, 0.701
18, 26, 0.1313, 1.000, 0.914, 0.701
18, 27, 0.0851, 1.000, 0.917, 0.702
18, 28, 0.0535, 1.000, 0.920, 0.702
18, 29, 0.0262, 1.000, 0.922, 0.702
18, 30, 0.0801, 1.000, 0.925, 0.702
18, 31, 0.5093, 0.667, 0.917, 0.702
18, 32, 0.4737, 0.667, 0.909, 0.702
18, 33, 0.4353, 1.000, 0.912, 0.702
18, 34, 0.1659, 1.000, 0.914, 0.703
18, 35, 0.0911, 1.000, 0.917, 0.703
18, 36, 0.0670, 1.000, 0.919, 0.703
18, 37, 0.0895, 1.000, 0.921, 0.703
18, 38, 0.0332, 1.000, 0.923, 0.704
18, 39, 0.2484, 1.000, 0.925, 0.704
18, 40, 0.0153, 1.000, 0.927, 0.704
18, 41, 0.3833, 0.667, 0.921, 0.704
18, 42, 0.0219, 1.000, 0.922, 0.704
18, 43, 0.6463, 0.667, 0.917, 0.704
18, 44, 0.0089, 1.000, 0.919, 0.704
18, 45, 0.0205, 1.000, 0.920, 0.705
18, 46, 0.1107, 1.000, 0.922, 0.705
18, 47, 0.0181, 1.000, 0.924, 0.705
18, 48, 0.2106, 1.000, 0.925, 0.705
18, 49, 0.0162, 1.000, 0.927, 0.706
18, 50, 0.3157, 1.000, 0.928, 0.706
18, 51, 0.0225, 1.000, 0.929, 0.706
18, 52, 1.1055, 0.667, 0.925, 0.706
18, 53, 0.5535, 0.667, 0.920, 0.706
18, 54, 0.0430, 1.000, 0.921, 0.706
18, 55, 0.0159, 1.000, 0.923, 0.706
18, 56, 0.0284, 1.000, 0.924, 0.707
18, 57, 0.5017, 0.667, 0.920, 0.707
18, 58, 0.6394, 0.667, 0.915, 0.707
18, 59, 0.0156, 1.000, 0.917, 0.707
18, 60, 0.3935, 0.667, 0.913, 0.707
18, 61, 0.0191, 1.000, 0.914, 0.707
18, 62, 0.0271, 1.000, 0.915, 0.707
18, 63, 1.0601, 0.667, 0.911, 0.707
18, 64, 0.9043, 0.333, 0.903, 0.707
18, 65, 0.0425, 1.000, 0.904, 0.707
18, 66, 0.3319, 1.000, 0.905, 0.707
18, 67, 1.0910, 0.333, 0.897, 0.707
18, 68, 1.0828, 0.667, 0.894, 0.707
18, 69, 0.0360, 1.000, 0.895, 0.707
19, 0, 0.0884, 1.000, 1.000, 0.707
19, 1, 0.0299, 1.000, 1.000, 0.708
19, 2, 0.0899, 1.000, 1.000, 0.708
19, 3, 0.3015, 1.000, 1.000, 0.708
19, 4, 0.5837, 0.667, 0.933, 0.708
19, 5, 0.0665, 1.000, 0.944, 0.708
19, 6, 0.1979, 1.000, 0.952, 0.709
19, 7, 0.2096, 1.000, 0.958, 0.709
19, 8, 0.3291, 1.000, 0.963, 0.709
19, 9, 0.1351, 1.000, 0.967, 0.709
19, 10, 0.7193, 0.667, 0.939, 0.709
19, 11, 0.1682, 1.000, 0.944, 0.709
19, 12, 0.0847, 1.000, 0.949, 0.710
19, 13, 0.7609, 0.667, 0.929, 0.710
19, 14, 0.0818, 1.000, 0.933, 0.710
19, 15, 0.3691, 0.667, 0.917, 0.710
19, 16, 0.2069, 1.000, 0.922, 0.710
19, 17, 0.2158, 1.000, 0.926, 0.710
19, 18, 0.1186, 1.000, 0.930, 0.710
19, 19, 0.2251, 1.000, 0.933, 0.711
19, 20, 0.0622, 1.000, 0.937, 0.711
19, 21, 0.5492, 0.667, 0.924, 0.711
19, 22, 1.0509, 0.667, 0.913, 0.711
19, 23, 0.3145, 1.000, 0.917, 0.711
19, 24, 0.7570, 0.667, 0.907, 0.711
19, 25, 0.0386, 1.000, 0.910, 0.711
19, 26, 0.1538, 1.000, 0.914, 0.711
19, 27, 0.4795, 0.667, 0.905, 0.711
19, 28, 0.1331, 1.000, 0.908, 0.712
19, 29, 0.0227, 1.000, 0.911, 0.712
19, 30, 0.1234, 1.000, 0.914, 0.712
19, 31, 0.0126, 1.000, 0.917, 0.712
19, 32, 0.0475, 1.000, 0.919, 0.712
19, 33, 1.3245, 0.667, 0.912, 0.712
19, 34, 0.0322, 1.000, 0.914, 0.713
19, 35, 0.1569, 1.000, 0.917, 0.713
19, 36, 0.0299, 1.000, 0.919, 0.713
19, 37, 0.0860, 1.000, 0.921, 0.713
19, 38, 0.3153, 0.667, 0.915, 0.713
19, 39, 0.5602, 0.667, 0.908, 0.713
19, 40, 0.2611, 1.000, 0.911, 0.713
19, 41, 0.0628, 1.000, 0.913, 0.714
19, 42, 0.8647, 0.667, 0.907, 0.714
19, 43, 0.0755, 1.000, 0.909, 0.714
19, 44, 0.0493, 1.000, 0.911, 0.714
19, 45, 0.4241, 0.667, 0.906, 0.714
19, 46, 0.5878, 0.667, 0.901, 0.714
19, 47, 0.0365, 1.000, 0.903, 0.714
19, 48, 0.0258, 1.000, 0.905, 0.714
19, 49, 0.1470, 1.000, 0.907, 0.714
19, 50, 0.0359, 1.000, 0.908, 0.715
19, 51, 0.0693, 1.000, 0.910, 0.715
19, 52, 0.7203, 0.667, 0.906, 0.715
19, 53, 0.3739, 0.667, 0.901, 0.715
19, 54, 0.0888, 1.000, 0.903, 0.715
19, 55, 0.0777, 1.000, 0.905, 0.715
19, 56, 0.1963, 1.000, 0.906, 0.715
19, 57, 0.1200, 1.000, 0.908, 0.716
19, 58, 0.1427, 1.000, 0.910, 0.716
19, 59, 0.0303, 1.000, 0.911, 0.716
19, 60, 0.0629, 1.000, 0.913, 0.716
19, 61, 0.0513, 1.000, 0.914, 0.716
19, 62, 0.0399, 1.000, 0.915, 0.717
19, 63, 0.0490, 1.000, 0.917, 0.717
19, 64, 0.0786, 1.000, 0.918, 0.717
19, 65, 0.0413, 1.000, 0.919, 0.717
19, 66, 0.6400, 0.667, 0.915, 0.717
19, 67, 0.1762, 1.000, 0.917, 0.717
19, 68, 0.0103, 1.000, 0.918, 0.718
19, 69, 0.1646, 1.000, 0.919, 0.718
20, 0, 0.1043, 1.000, 1.000, 0.718
20, 1, 0.4150, 0.667, 0.833, 0.718
20, 2, 0.1538, 1.000, 0.889, 0.718
20, 3, 0.0293, 1.000, 0.917, 0.718
20, 4, 0.0930, 1.000, 0.933, 0.719
20, 5, 0.1216, 1.000, 0.944, 0.719
20, 6, 0.1423, 1.000, 0.952, 0.719
20, 7, 0.0811, 1.000, 0.958, 0.719
20, 8, 0.1485, 1.000, 0.963, 0.719
20, 9, 0.0000, 1.000, 0.967, 0.720
20, 10, 0.0448, 1.000, 0.970, 0.720
20, 11, 0.2884, 1.000, 0.972, 0.720
20, 12, 0.0198, 1.000, 0.974, 0.720
20, 13, 0.1658, 1.000, 0.976, 0.720
20, 14, 0.0660, 1.000, 0.978, 0.721
20, 15, 1.0456, 0.667, 0.958, 0.721
20, 16, 0.0371, 1.000, 0.961, 0.721
20, 17, 0.0438, 1.000, 0.963, 0.721
20, 18, 0.1918, 1.000, 0.965, 0.721
20, 19, 0.0449, 1.000, 0.967, 0.721
20, 20, 0.3934, 0.667, 0.952, 0.721
20, 21, 1.1408, 0.333, 0.924, 0.721
20, 22, 0.3998, 0.667, 0.913, 0.721
20, 23, 0.0423, 1.000, 0.917, 0.721
20, 24, 0.0497, 1.000, 0.920, 0.721
20, 25, 0.0858, 1.000, 0.923, 0.722
20, 26, 0.0644, 1.000, 0.926, 0.722
20, 27, 0.0623, 1.000, 0.929, 0.722
20, 28, 0.0597, 1.000, 0.931, 0.722
20, 29, 0.5701, 0.667, 0.922, 0.722
20, 30, 0.4200, 1.000, 0.925, 0.722
20, 31, 0.0138, 1.000, 0.927, 0.723
20, 32, 0.0163, 1.000, 0.929, 0.723
20, 33, 0.1467, 1.000, 0.931, 0.723
20, 34, 0.0075, 1.000, 0.933, 0.723
20, 35, 1.0924, 0.667, 0.926, 0.723
20, 36, 0.4087, 0.667, 0.919, 0.723
20, 37, 0.0217, 1.000, 0.921, 0.723
20, 38, 1.3734, 0.667, 0.915, 0.723
20, 39, 0.0371, 1.000, 0.917, 0.723
20, 40, 0.2102, 1.000, 0.919, 0.724
20, 41, 0.0616, 1.000, 0.921, 0.724
20, 42, 0.1199, 1.000, 0.922, 0.724
20, 43, 0.0178, 1.000, 0.924, 0.724
20, 44, 0.4554, 0.667, 0.919, 0.724
20, 45, 0.0897, 1.000, 0.920, 0.724
20, 46, 0.1249, 1.000, 0.922, 0.724
20, 47, 0.0255, 1.000, 0.924, 0.725
20, 48, 0.2121, 1.000, 0.925, 0.725
20, 49, 1.1811, 0.667, 0.920, 0.725
20, 50, 0.0528, 1.000, 0.922, 0.725
20, 51, 0.0665, 1.000, 0.923, 0.725
20, 52, 0.0704, 1.000, 0.925, 0.725
20, 53, 0.4110, 0.667, 0.920, 0.725
20, 54, 0.0272, 1.000, 0.921, 0.726
20, 55, 0.0714, 1.000, 0.923, 0.726
20, 56, 0.0757, 1.000, 0.924, 0.726
20, 57, 1.1065, 0.333, 0.914, 0.726
20, 58, 0.0942, 1.000, 0.915, 0.726
20, 59, 0.0596, 1.000, 0.917, 0.726
20, 60, 0.5499, 0.667, 0.913, 0.726
20, 61, 0.2006, 1.000, 0.914, 0.726
20, 62, 1.6926, 0.333, 0.905, 0.726
20, 63, 1.1512, 0.667, 0.901, 0.726
20, 64, 0.1528, 1.000, 0.903, 0.726
20, 65, 0.0629, 1.000, 0.904, 0.726
20, 66, 0.6902, 0.667, 0.900, 0.726
20, 67, 0.0262, 1.000, 0.902, 0.726
20, 68, 0.0816, 1.000, 0.903, 0.727
20, 69, 0.1023, 1.000, 0.905, 0.727
21, 0, 0.0664, 1.000, 1.000, 0.727
21, 1, 0.3216, 0.667, 0.833, 0.727
21, 2, 0.0965, 1.000, 0.889, 0.727
21, 3, 0.5297, 0.667, 0.833, 0.727
21, 4, 0.0670, 1.000, 0.867, 0.727
21, 5, 0.1004, 1.000, 0.889, 0.727
21, 6, 0.0354, 1.000, 0.905, 0.728
21, 7, 0.0676, 1.000, 0.917, 0.728
21, 8, 0.1216, 1.000, 0.926, 0.728
21, 9, 0.0333, 1.000, 0.933, 0.728
21, 10, 0.0729, 1.000, 0.939, 0.728
21, 11, 0.0539, 1.000, 0.944, 0.729
21, 12, 0.3877, 0.667, 0.923, 0.728
21, 13, 0.0270, 1.000, 0.929, 0.729
21, 14, 0.0250, 1.000, 0.933, 0.729
21, 15, 0.3496, 0.667, 0.917, 0.729
21, 16, 0.0652, 1.000, 0.922, 0.729
21, 17, 0.1360, 1.000, 0.926, 0.729
21, 18, 0.0433, 1.000, 0.930, 0.729
21, 19, 0.0556, 1.000, 0.933, 0.730
21, 20, 0.2138, 1.000, 0.937, 0.730
21, 21, 0.0418, 1.000, 0.939, 0.730
21, 22, 0.1276, 1.000, 0.942, 0.730
21, 23, 0.0960, 1.000, 0.944, 0.730
21, 24, 0.6600, 0.667, 0.933, 0.730
21, 25, 0.0396, 1.000, 0.936, 0.730
21, 26, 0.8765, 0.667, 0.926, 0.730
21, 27, 0.0180, 1.000, 0.929, 0.731
21, 28, 0.0663, 1.000, 0.931, 0.731
21, 29, 0.0225, 1.000, 0.933, 0.731
21, 30, 0.0187, 1.000, 0.935, 0.731
21, 31, 1.0084, 0.667, 0.927, 0.731
21, 32, 0.4956, 0.667, 0.919, 0.731
21, 33, 0.0720, 1.000, 0.922, 0.731
21, 34, 0.4965, 0.667, 0.914, 0.731
21, 35, 0.0463, 1.000, 0.917, 0.731
21, 36, 0.2504, 1.000, 0.919, 0.731
21, 37, 0.1817, 1.000, 0.921, 0.732
21, 38, 0.5194, 0.667, 0.915, 0.732
21, 39, 0.0818, 1.000, 0.917, 0.732
21, 40, 0.3805, 0.667, 0.911, 0.732
21, 41, 0.1533, 1.000, 0.913, 0.732
21, 42, 0.0729, 1.000, 0.915, 0.732
21, 43, 0.4413, 0.667, 0.909, 0.732
21, 44, 0.0573, 1.000, 0.911, 0.732
21, 45, 0.0339, 1.000, 0.913, 0.732
21, 46, 0.1419, 1.000, 0.915, 0.733
21, 47, 0.6961, 0.667, 0.910, 0.733
21, 48, 0.2030, 1.000, 0.912, 0.733
21, 49, 0.2928, 1.000, 0.913, 0.733
21, 50, 0.0154, 1.000, 0.915, 0.733
21, 51, 0.0671, 1.000, 0.917, 0.733
21, 52, 0.0535, 1.000, 0.918, 0.733
21, 53, 0.0787, 1.000, 0.920, 0.734
21, 54, 0.0646, 1.000, 0.921, 0.734
21, 55, 0.0580, 1.000, 0.923, 0.734
21, 56, 0.1438, 1.000, 0.924, 0.734
21, 57, 0.4238, 0.667, 0.920, 0.734
21, 58, 0.2035, 1.000, 0.921, 0.734
21, 59, 0.8204, 0.667, 0.917, 0.734
21, 60, 0.0401, 1.000, 0.918, 0.734
21, 61, 0.2078, 1.000, 0.919, 0.735
21, 62, 0.1908, 1.000, 0.921, 0.735
21, 63, 0.9347, 0.667, 0.917, 0.735
21, 64, 0.0499, 1.000, 0.918, 0.735
21, 65, 0.0299, 1.000, 0.919, 0.735
21, 66, 0.0858, 1.000, 0.920, 0.735
21, 67, 0.3420, 1.000, 0.922, 0.735
21, 68, 0.3817, 1.000, 0.923, 0.736
21, 69, 0.4393, 0.667, 0.919, 0.735
22, 0, 0.1198, 1.000, 1.000, 0.736
22, 1, 0.1171, 1.000, 1.000, 0.736
22, 2, 2.0438, 0.000, 0.667, 0.735
22, 3, 0.3420, 0.667, 0.667, 0.735
22, 4, 0.3689, 0.667, 0.667, 0.735
22, 5, 0.0664, 1.000, 0.722, 0.735
22, 6, 0.0762, 1.000, 0.762, 0.736
22, 7, 0.0928, 1.000, 0.792, 0.736
22, 8, 0.1485, 1.000, 0.815, 0.736
22, 9, 0.1961, 1.000, 0.833, 0.736
22, 10, 0.1820, 1.000, 0.848, 0.736
22, 11, 0.1235, 1.000, 0.861, 0.736
22, 12, 0.4932, 0.667, 0.846, 0.736
22, 13, 0.7792, 0.667, 0.833, 0.736
22, 14, 0.1345, 1.000, 0.844, 0.737
22, 15, 1.0712, 0.667, 0.833, 0.737
22, 16, 0.7459, 0.667, 0.824, 0.736
22, 17, 0.0767, 1.000, 0.833, 0.737
22, 18, 0.2852, 1.000, 0.842, 0.737
22, 19, 0.0554, 1.000, 0.850, 0.737
22, 20, 0.0928, 1.000, 0.857, 0.737
22, 21, 0.0414, 1.000, 0.864, 0.737
22, 22, 0.0657, 1.000, 0.870, 0.737
22, 23, 0.0827, 1.000, 0.875, 0.738
22, 24, 1.0299, 0.667, 0.867, 0.738
22, 25, 0.0897, 1.000, 0.872, 0.738
22, 26, 0.7049, 0.667, 0.864, 0.738
22, 27, 0.1704, 1.000, 0.869, 0.738
22, 28, 0.0349, 1.000, 0.874, 0.738
22, 29, 0.8698, 0.667, 0.867, 0.738
22, 30, 0.1267, 1.000, 0.871, 0.738
22, 31, 0.0587, 1.000, 0.875, 0.738
22, 32, 0.0756, 1.000, 0.879, 0.739
22, 33, 0.0616, 1.000, 0.882, 0.739
22, 34, 0.1931, 1.000, 0.886, 0.739
22, 35, 0.5010, 1.000, 0.889, 0.739
22, 36, 0.0441, 1.000, 0.892, 0.739
22, 37, 0.1755, 1.000, 0.895, 0.739
22, 38, 0.0032, 1.000, 0.897, 0.739
22, 39, 0.0661, 1.000, 0.900, 0.740
22, 40, 0.0215, 1.000, 0.902, 0.740
22, 41, 0.0623, 1.000, 0.905, 0.740
22, 42, 0.0187, 1.000, 0.907, 0.740
22, 43, 0.0980, 1.000, 0.909, 0.740
22, 44, 0.0731, 1.000, 0.911, 0.740
22, 45, 0.0182, 1.000, 0.913, 0.741
22, 46, 0.1128, 1.000, 0.915, 0.741
22, 47, 0.0323, 1.000, 0.917, 0.741
22, 48, 0.0281, 1.000, 0.918, 0.741
22, 49, 0.0137, 1.000, 0.920, 0.741
22, 50, 0.1884, 1.000, 0.922, 0.741
22, 51, 0.0159, 1.000, 0.923, 0.742
22, 52, 0.0672, 1.000, 0.925, 0.742
22, 53, 0.0469, 1.000, 0.926, 0.742
22, 54, 0.7773, 0.333, 0.915, 0.742
22, 55, 0.0177, 1.000, 0.917, 0.742
22, 56, 0.0436, 1.000, 0.918, 0.742
22, 57, 0.8044, 0.667, 0.914, 0.742
22, 58, 0.0239, 1.000, 0.915, 0.742
22, 59, 0.1884, 1.000, 0.917, 0.742
22, 60, 0.0674, 1.000, 0.918, 0.742
22, 61, 0.8101, 0.333, 0.909, 0.742
22, 62, 0.0472, 1.000, 0.910, 0.742
22, 63, 0.8815, 0.667, 0.906, 0.742
22, 64, 0.3241, 0.667, 0.903, 0.742
22, 65, 0.0968, 1.000, 0.904, 0.742
22, 66, 0.0501, 1.000, 0.905, 0.743
